time	type	subtype	content
1631.163	state		initiation_state
1632.587	event	input	poke_5
1632.588	state		choice_state
1632.644	event	input	poke_5_out
1633.000	event	input	poke_6
1633.001	state		chose_right
1633.002	variable	print	{"n_trials": 159, "n_rewards": 88, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.7234749, "threshold_crossed": false}
1633.503	state		reward_right
1633.568	state		reward_consumption
1636.563	event	input	poke_6_out
1637.564	event	timer	consumption_timer
1637.564	state		inter_trial_interval
1640.126	event	sync	rsync
1640.409	state		initiation_state
1643.286	event	input	poke_5
1643.287	state		choice_state
1643.317	event	input	poke_5_out
1643.605	event	input	poke_6
1643.606	state		chose_right
1643.607	variable	print	{"n_trials": 160, "n_rewards": 89, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.7559675, "threshold_crossed": true}
1644.108	state		reward_right
1644.173	state		reward_consumption
1645.978	event	input	poke_6_out
1646.979	event	timer	consumption_timer
1646.979	state		inter_trial_interval
1647.810	event	sync	rsync
1648.139	state		initiation_state
1649.079	event	input	poke_5
1649.080	state		choice_state
1649.156	event	input	poke_5_out
1649.522	event	input	poke_6
1649.524	state		chose_right
1649.524	variable	print	{"n_trials": 161, "n_rewards": 89, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.7846421, "threshold_crossed": true}
1649.955	event	sync	rsync
1650.025	state		no_reward
1650.125	state		reward_consumption
1650.739	event	input	poke_6_out
1651.740	event	timer	consumption_timer
1651.740	state		inter_trial_interval
1654.609	state		initiation_state
1657.091	event	sync	rsync
1658.727	event	input	poke_5
1658.728	state		choice_state
1658.811	event	input	poke_5_out
1659.181	event	input	poke_6
1659.182	state		chose_right
1659.183	variable	print	{"n_trials": 162, "n_rewards": 89, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.8099473, "threshold_crossed": true}
1659.684	state		no_reward
1659.784	state		reward_consumption
1660.451	event	input	poke_6_out
1661.451	event	timer	consumption_timer
1661.451	state		inter_trial_interval
1662.916	state		initiation_state
1663.599	event	sync	rsync
1665.572	event	input	poke_5
1665.573	state		choice_state
1665.609	event	input	poke_5_out
1665.774	event	sync	rsync
1665.848	event	input	poke_6
1665.849	state		chose_right
1665.850	variable	print	{"n_trials": 163, "n_rewards": 90, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.8322791, "threshold_crossed": true}
1666.351	state		reward_right
1666.416	state		reward_consumption
1668.123	event	input	poke_6_out
1669.124	event	timer	consumption_timer
1669.124	state		inter_trial_interval
1670.002	event	input	poke_5
1670.035	event	input	poke_5_out
1670.403	event	input	poke_6
1670.532	event	input	poke_6_out
1670.839	state		initiation_state
1671.253	event	input	poke_5
1671.254	state		forced_choice_right
1671.419	event	input	poke_5_out
1671.728	event	input	poke_6
1671.729	state		chose_right
1671.730	variable	print	{"n_trials": 164, "n_rewards": 91, "n_blocks": 3, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.8322791, "threshold_crossed": true}
1672.231	state		reward_right
1672.296	state		reward_consumption
1674.285	event	input	poke_6_out
1674.815	event	sync	rsync
1675.286	event	timer	consumption_timer
1675.286	state		inter_trial_interval
1676.743	event	sync	rsync
1676.956	event	input	poke_6
1677.129	state		initiation_state
1677.841	event	input	poke_6_out
1678.742	event	input	poke_5
1678.743	state		forced_choice_right
1678.782	event	input	poke_5_out
1679.039	event	input	poke_6
1679.040	state		chose_right
1679.041	variable	print	{"n_trials": 165, "n_rewards": 92, "n_blocks": 3, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.8322791, "threshold_crossed": true}
1679.542	state		reward_right
1679.607	state		reward_consumption
1681.544	event	sync	rsync
1681.842	event	input	poke_6_out
1681.894	event	input	poke_6
1681.942	event	input	poke_6_out
1682.943	event	timer	consumption_timer
1682.943	state		inter_trial_interval
1684.320	state		initiation_state
1684.890	event	input	poke_6
1685.001	event	input	poke_6_out
1685.818	event	input	poke_6
1687.122	event	sync	rsync
1687.260	event	input	poke_6_out
1688.400	event	input	poke_6
1689.215	event	input	poke_6_out
1689.661	event	input	poke_5
1689.662	state		choice_state
1689.713	event	input	poke_5_out
1690.001	event	input	poke_6
1690.002	state		chose_right
1690.003	variable	print	{"n_trials": 166, "n_rewards": 93, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.8519868, "threshold_crossed": true}
1690.504	state		reward_right
1690.569	state		reward_consumption
1692.803	event	input	poke_6_out
1692.955	event	sync	rsync
1693.803	event	timer	consumption_timer
1693.803	state		inter_trial_interval
1695.986	event	sync	rsync
1696.056	state		initiation_state
1696.833	event	input	poke_5
1696.834	state		choice_state
1696.895	event	input	poke_5_out
1697.034	event	sync	rsync
1697.172	event	input	poke_6
1697.173	state		chose_right
1697.174	variable	print	{"n_trials": 167, "n_rewards": 94, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.8693789, "threshold_crossed": true}
1697.674	state		reward_right
1697.739	state		reward_consumption
1698.497	event	sync	rsync
1700.075	event	input	poke_6_out
1701.075	event	timer	consumption_timer
1701.075	state		inter_trial_interval
1703.854	event	input	poke_5
1703.915	event	input	poke_5_out
1704.043	state		initiation_state
1704.420	event	input	poke_5
1704.421	state		choice_state
1704.444	event	input	poke_5_out
1704.723	event	input	poke_6
1704.725	state		chose_right
1704.726	variable	print	{"n_trials": 168, "n_rewards": 94, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.8847272, "threshold_crossed": true}
1705.226	state		no_reward
1705.326	state		reward_consumption
1705.675	event	input	poke_6_out
1706.675	event	timer	consumption_timer
1706.675	state		inter_trial_interval
1707.773	state		initiation_state
1707.827	event	sync	rsync
1708.482	event	input	poke_5
1708.483	state		choice_state
1708.649	event	input	poke_5_out
1708.934	event	input	poke_6
1708.936	state		chose_right
1708.937	variable	print	{"n_trials": 169, "n_rewards": 94, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.8982721, "threshold_crossed": true}
1709.437	state		no_reward
1709.537	state		reward_consumption
1709.986	event	sync	rsync
1710.022	event	input	poke_6_out
1711.022	event	timer	consumption_timer
1711.022	state		inter_trial_interval
1712.672	state		initiation_state
1712.702	event	input	poke_5
1712.703	state		forced_choice_right
1712.778	event	input	poke_5_out
1712.809	event	input	poke_5
1712.849	event	input	poke_5_out
1713.090	event	sync	rsync
1713.129	event	input	poke_6
1713.130	state		chose_right
1713.131	variable	print	{"n_trials": 170, "n_rewards": 94, "n_blocks": 4, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.1017279, "threshold_crossed": false}
1713.631	state		no_reward
1713.666	event	sync	rsync
1713.731	state		reward_consumption
1714.511	event	input	poke_6_out
1715.511	event	timer	consumption_timer
1715.511	state		inter_trial_interval
1718.441	state		initiation_state
1718.449	event	input	poke_5
1718.450	state		choice_state
1718.485	event	input	poke_5_out
1718.610	event	input	poke_5
1718.668	event	input	poke_5_out
1718.923	event	input	poke_6
1718.924	state		chose_right
1718.925	variable	print	{"n_trials": 171, "n_rewards": 94, "n_blocks": 4, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.08977455, "threshold_crossed": false}
1719.261	event	sync	rsync
1719.426	state		no_reward
1719.526	state		reward_consumption
1719.950	event	input	poke_6_out
1720.950	event	timer	consumption_timer
1720.950	state		inter_trial_interval
1721.173	event	input	poke_5
1721.309	event	input	poke_5_out
1723.308	state		initiation_state
1723.769	event	input	poke_5
1723.770	state		choice_state
1723.791	event	input	poke_5_out
1724.068	event	input	poke_4
1724.069	state		chose_left
1724.070	variable	print	{"n_trials": 172, "n_rewards": 95, "n_blocks": 4, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.1967289, "threshold_crossed": false}
1724.571	state		reward_left
1724.645	state		reward_consumption
1725.177	event	sync	rsync
1726.244	event	sync	rsync
1726.654	event	input	poke_4_out
1727.654	event	timer	consumption_timer
1727.654	state		inter_trial_interval
1727.899	event	sync	rsync
1729.017	event	input	poke_5
1729.099	event	input	poke_5_out
1729.892	state		initiation_state
1730.385	event	input	poke_5
1730.386	state		forced_choice_left
1730.433	event	input	poke_5_out
1730.848	event	input	poke_4
1730.849	state		chose_left
1730.850	variable	print	{"n_trials": 173, "n_rewards": 95, "n_blocks": 4, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.1967289, "threshold_crossed": false}
1731.351	state		no_reward
1731.451	state		reward_consumption
1731.737	event	input	poke_4_out
1732.344	event	input	poke_4
1732.458	event	input	poke_4_out
1733.206	event	input	poke_4
1733.456	event	input	poke_4_out
1734.255	event	input	poke_5
1734.282	event	input	poke_5_out
1734.456	event	timer	consumption_timer
1734.456	state		inter_trial_interval
1734.708	event	input	poke_6
1735.515	event	input	poke_6_out
1735.617	event	sync	rsync
1735.758	state		initiation_state
1737.287	event	input	poke_5
1737.288	state		choice_state
1737.346	event	input	poke_5_out
1737.596	event	input	poke_6
1737.597	state		chose_right
1737.598	variable	print	{"n_trials": 174, "n_rewards": 95, "n_blocks": 4, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.1736126, "threshold_crossed": false}
1738.099	state		no_reward
1738.199	state		reward_consumption
1738.490	event	input	poke_6_out
1739.491	event	timer	consumption_timer
1739.491	state		inter_trial_interval
1740.845	state		initiation_state
1741.196	event	input	poke_5
1741.198	state		choice_state
1741.279	event	input	poke_5_out
1741.635	event	input	poke_6
1741.636	state		chose_right
1741.637	variable	print	{"n_trials": 175, "n_rewards": 95, "n_blocks": 4, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.1532126, "threshold_crossed": false}
1742.137	state		no_reward
1742.237	state		reward_consumption
1742.584	event	input	poke_6_out
1742.604	event	input	poke_6
1742.632	event	input	poke_6_out
1743.632	event	timer	consumption_timer
1743.632	state		inter_trial_interval
1744.943	event	sync	rsync
1745.984	event	input	poke_5
1746.008	event	input	poke_5_out
1746.061	event	input	poke_5
1746.091	event	input	poke_5_out
1746.430	event	input	poke_5
1746.489	event	input	poke_5_out
1746.542	state		initiation_state
1746.912	event	input	poke_4
1747.424	event	input	poke_4_out
1747.436	event	input	poke_4
1747.800	event	input	poke_4_out
1748.124	event	input	poke_5
1748.125	state		choice_state
1748.198	event	input	poke_5_out
1748.404	event	input	poke_5
1748.433	event	input	poke_5_out
1748.772	event	input	poke_6
1748.774	state		chose_right
1748.775	variable	print	{"n_trials": 176, "n_rewards": 95, "n_blocks": 4, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.1352096, "threshold_crossed": false}
1749.275	state		no_reward
1749.375	state		reward_consumption
1749.710	event	input	poke_6_out
1750.710	event	timer	consumption_timer
1750.710	state		inter_trial_interval
1751.873	event	input	poke_5
1751.910	event	input	poke_5_out
1751.920	state		initiation_state
1752.166	event	input	poke_5
1752.167	state		forced_choice_right
1752.255	event	input	poke_5_out
1752.576	event	input	poke_6
1752.577	state		chose_right
1752.578	variable	print	{"n_trials": 177, "n_rewards": 95, "n_blocks": 4, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.1352096, "threshold_crossed": false}
1752.798	event	sync	rsync
1753.079	state		no_reward
1753.179	state		reward_consumption
1753.563	event	input	poke_6_out
1754.563	event	timer	consumption_timer
1754.563	state		inter_trial_interval
1756.809	event	sync	rsync
1757.170	state		initiation_state
1760.107	event	sync	rsync
1766.731	event	sync	rsync
1769.774	event	input	poke_5
1769.776	state		choice_state
1769.870	event	input	poke_5_out
1770.139	event	sync	rsync
1770.366	event	input	poke_6
1770.368	state		chose_right
1770.369	variable	print	{"n_trials": 178, "n_rewards": 95, "n_blocks": 4, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.1193221, "threshold_crossed": false}
1770.869	state		no_reward
1770.969	state		reward_consumption
1771.231	event	sync	rsync
1771.246	event	input	poke_6_out
1772.246	event	timer	consumption_timer
1772.246	state		inter_trial_interval
1773.436	event	input	poke_5
1773.468	state		initiation_state
1773.646	event	input	poke_5_out
1774.167	event	sync	rsync
1774.626	event	input	poke_6
1775.492	event	input	poke_6_out
1776.064	event	input	poke_5
1776.065	state		choice_state
1776.116	event	input	poke_5_out
1776.392	event	input	poke_6
1776.394	state		chose_right
1776.395	variable	print	{"n_trials": 179, "n_rewards": 95, "n_blocks": 4, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.1053014, "threshold_crossed": false}
1776.895	state		no_reward
1776.995	state		reward_consumption
1777.386	event	input	poke_6_out
1778.387	event	timer	consumption_timer
1778.387	state		inter_trial_interval
1780.533	state		initiation_state
1780.640	event	sync	rsync
1781.300	event	input	poke_5
1781.301	state		choice_state
1781.430	event	input	poke_5_out
1781.865	event	input	poke_6
1781.866	state		chose_right
1781.867	variable	print	{"n_trials": 180, "n_rewards": 96, "n_blocks": 4, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": true, "mov_ave": 0.09292812, "threshold_crossed": false}
1782.368	state		reward_right
1782.433	state		reward_consumption
1783.961	event	input	poke_6_out
1784.962	event	timer	consumption_timer
1784.962	state		inter_trial_interval
1787.075	state		initiation_state
1788.235	event	sync	rsync
1789.184	event	sync	rsync
1790.306	event	input	poke_5
1790.307	state		choice_state
1790.324	event	input	poke_5_out
1790.694	event	input	poke_6
1790.695	state		chose_right
1790.696	variable	print	{"n_trials": 181, "n_rewards": 96, "n_blocks": 4, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.08200878, "threshold_crossed": false}
1791.196	state		no_reward
1791.296	state		reward_consumption
1791.680	event	input	poke_6_out
1791.793	event	sync	rsync
1792.413	event	input	poke_5
1792.490	event	input	poke_5_out
1792.680	event	timer	consumption_timer
1792.680	state		inter_trial_interval
1792.989	event	input	poke_4
1793.508	event	input	poke_4_out
1794.344	state		initiation_state
1795.098	event	input	poke_4
1795.677	event	input	poke_4_out
1795.992	event	input	poke_5
1795.993	state		choice_state
1796.023	event	input	poke_5_out
1796.277	event	input	poke_4
1796.278	state		chose_left
1796.279	variable	print	{"n_trials": 182, "n_rewards": 96, "n_blocks": 4, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.1898756, "threshold_crossed": false}
1796.780	state		no_reward
1796.880	state		reward_consumption
1797.030	event	input	poke_4_out
1797.519	event	input	poke_5
1797.608	event	input	poke_5_out
1798.030	event	timer	consumption_timer
1798.030	state		inter_trial_interval
1799.294	state		initiation_state
1800.328	event	sync	rsync
1801.792	event	input	poke_5
1801.794	state		choice_state
1801.812	event	input	poke_5_out
1801.845	event	input	poke_5
1801.891	event	input	poke_5_out
1801.963	event	input	poke_5
1801.983	event	input	poke_5_out
1802.010	event	input	poke_5
1802.134	event	input	poke_5_out
1802.387	event	input	poke_6
1802.388	state		chose_right
1802.389	variable	print	{"n_trials": 183, "n_rewards": 96, "n_blocks": 4, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.1675646, "threshold_crossed": false}
1802.890	state		no_reward
1802.990	state		reward_consumption
1803.235	event	input	poke_6_out
1804.236	event	timer	consumption_timer
1804.236	state		inter_trial_interval
1806.779	state		initiation_state
1807.923	event	sync	rsync
1814.076	event	sync	rsync
1823.178	event	sync	rsync
1824.335	event	sync	rsync
1832.991	event	sync	rsync
1836.555	event	sync	rsync
1839.035	event	sync	rsync
1841.802	event	sync	rsync
1845.479	event	sync	rsync
1854.835	event	sync	rsync
1857.645	event	sync	rsync
1858.931	event	sync	rsync
1864.125	event	sync	rsync
1868.668	event	sync	rsync
1877.452	event	sync	rsync
1885.456	event	sync	rsync
1889.537	event	sync	rsync
1892.352	event	sync	rsync
1893.950	event	sync	rsync
1903.143	event	sync	rsync
1910.567	event	sync	rsync
1917.671	event	sync	rsync
1921.181	event	sync	rsync
1923.519	event	sync	rsync
1928.170	event	sync	rsync
1929.974	event	sync	rsync
1933.549	event	sync	rsync
1939.140	event	sync	rsync
1947.772	event	sync	rsync
1951.473	event	sync	rsync
1956.284	event	sync	rsync
1962.615	event	sync	rsync
1965.308	event	sync	rsync
1967.060	event	sync	rsync
1975.798	event	sync	rsync
1977.582	event	sync	rsync
1982.885	event	sync	rsync
1985.403	event	sync	rsync
1986.590	event	sync	rsync
1992.796	event	sync	rsync
1995.710	event	sync	rsync
2002.239	event	input	poke_5
2002.241	state		forced_choice_right
2002.450	event	input	poke_5_out
2003.400	event	input	poke_6
2003.401	state		chose_right
2003.402	variable	print	{"n_trials": 184, "n_rewards": 96, "n_blocks": 4, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.1675646, "threshold_crossed": false}
2003.903	state		no_reward
2004.003	state		reward_consumption
2004.268	event	input	poke_6_out
2005.241	event	sync	rsync
2005.269	event	timer	consumption_timer
2005.269	state		inter_trial_interval
2008.047	state		initiation_state
2010.631	event	input	poke_5
2010.632	state		choice_state
2010.717	event	input	poke_5_out
2011.001	event	input	poke_6
2011.003	state		chose_right
2011.004	variable	print	{"n_trials": 185, "n_rewards": 97, "n_blocks": 4, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": true, "mov_ave": 0.1478753, "threshold_crossed": false}
2011.400	event	sync	rsync
2011.504	state		reward_right
2011.569	state		reward_consumption
2012.484	event	sync	rsync
2013.425	event	input	poke_6_out
2014.426	event	timer	consumption_timer
2014.426	state		inter_trial_interval
2014.964	event	sync	rsync
2015.604	state		initiation_state
2016.020	event	input	poke_5
2016.021	state		choice_state
2016.069	event	input	poke_5_out
2016.438	event	input	poke_6
2016.439	state		chose_right
2016.440	variable	print	{"n_trials": 186, "n_rewards": 97, "n_blocks": 4, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.1304995, "threshold_crossed": false}
2016.940	state		no_reward
2017.040	state		reward_consumption
2017.232	event	input	poke_6_out
2018.233	event	timer	consumption_timer
2018.233	state		inter_trial_interval
2018.886	event	input	poke_5
2019.094	event	input	poke_5_out
2020.144	state		initiation_state
2020.616	event	input	poke_5
2020.618	state		forced_choice_right
2020.640	event	input	poke_5_out
2020.956	event	input	poke_6
2020.957	state		chose_right
2020.958	variable	print	{"n_trials": 187, "n_rewards": 97, "n_blocks": 4, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.1304995, "threshold_crossed": false}
2021.458	state		no_reward
2021.558	state		reward_consumption
2021.747	event	input	poke_6_out
2022.355	event	sync	rsync
2022.747	event	timer	consumption_timer
2022.747	state		inter_trial_interval
2024.908	state		initiation_state
2025.603	event	input	poke_5
2025.604	state		choice_state
2025.665	event	input	poke_5_out
2026.111	event	input	poke_6
2026.113	state		chose_right
2026.114	variable	print	{"n_trials": 188, "n_rewards": 97, "n_blocks": 4, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.1151654, "threshold_crossed": false}
2026.614	state		no_reward
2026.714	state		reward_consumption
2027.138	event	input	poke_6_out
2028.139	event	timer	consumption_timer
2028.139	state		inter_trial_interval
2030.293	state		initiation_state
2030.507	event	input	poke_4
2031.273	event	input	poke_4_out
2031.664	event	input	poke_5
2031.665	state		choice_state
2031.696	event	input	poke_5_out
2031.851	event	sync	rsync
2032.024	event	input	poke_4
2032.025	state		chose_left
2032.026	variable	print	{"n_trials": 189, "n_rewards": 97, "n_blocks": 4, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.2191362, "threshold_crossed": false}
2032.527	state		no_reward
2032.588	event	input	poke_4_out
2032.627	state		reward_consumption
2033.627	event	timer	consumption_timer
2033.627	state		inter_trial_interval
2033.778	event	sync	rsync
2035.548	state		initiation_state
2038.251	event	input	poke_5
2038.253	state		choice_state
2038.388	event	input	poke_5_out
2038.975	event	input	poke_4
2038.976	state		chose_left
2038.977	variable	print	{"n_trials": 190, "n_rewards": 98, "n_blocks": 4, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.3108902, "threshold_crossed": false}
2039.477	state		reward_left
2039.551	state		reward_consumption
2042.311	event	input	poke_4_out
2043.299	event	sync	rsync
2043.312	event	timer	consumption_timer
2043.312	state		inter_trial_interval
2045.300	state		initiation_state
2046.680	event	sync	rsync
2047.405	event	input	poke_4
2048.422	event	input	poke_4_out
2048.752	event	input	poke_5
2048.754	state		forced_choice_right
2048.903	event	input	poke_5_out
2049.268	event	input	poke_4
2050.007	event	input	poke_4_out
2050.428	event	input	poke_5
2050.476	event	input	poke_5_out
2050.922	event	input	poke_6
2050.923	state		chose_right
2050.924	variable	print	{"n_trials": 191, "n_rewards": 98, "n_blocks": 4, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.3108902, "threshold_crossed": false}
2051.424	state		no_reward
2051.524	state		reward_consumption
2051.681	event	input	poke_6_out
2052.682	event	timer	consumption_timer
2052.682	state		inter_trial_interval
2053.118	event	input	poke_6
2053.305	event	input	poke_6_out
2054.480	state		initiation_state
2055.322	event	sync	rsync
2057.269	event	input	poke_5
2057.270	state		choice_state
2057.357	event	input	poke_5_out
2057.731	event	input	poke_6
2057.732	state		chose_right
2057.738	variable	print	{"n_trials": 192, "n_rewards": 98, "n_blocks": 4, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.2743596, "threshold_crossed": false}
2058.239	state		no_reward
2058.339	state		reward_consumption
2058.852	event	input	poke_6_out
2059.853	event	timer	consumption_timer
2059.853	state		inter_trial_interval
2059.950	event	sync	rsync
2061.453	event	input	poke_5
2061.539	event	input	poke_5_out
2062.100	event	input	poke_6
2062.126	event	input	poke_6_out
2062.809	state		initiation_state
2063.546	event	input	poke_5
2063.547	state		choice_state
2063.657	event	input	poke_5_out
2063.994	event	sync	rsync
2064.155	event	input	poke_4
2064.156	state		chose_left
2064.157	variable	print	{"n_trials": 193, "n_rewards": 99, "n_blocks": 4, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.3596246, "threshold_crossed": false}
2064.658	state		reward_left
2064.732	state		reward_consumption
2065.458	event	sync	rsync
2066.808	event	input	poke_4_out
2067.809	event	timer	consumption_timer
2067.809	state		inter_trial_interval
2069.807	state		initiation_state
2070.811	event	input	poke_4
2070.874	event	input	poke_4_out
2071.214	event	input	poke_5
2071.215	state		forced_choice_right
2071.317	event	input	poke_5_out
2071.618	event	input	poke_4
2072.042	event	sync	rsync
2072.402	event	input	poke_4_out
2073.231	event	input	poke_6
2073.232	state		chose_right
2073.233	variable	print	{"n_trials": 194, "n_rewards": 99, "n_blocks": 4, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.3596246, "threshold_crossed": false}
2073.734	state		no_reward
2073.834	state		reward_consumption
2074.130	event	input	poke_6_out
2075.131	event	timer	consumption_timer
2075.131	state		inter_trial_interval
2075.182	event	sync	rsync
2076.311	event	input	poke_5
2076.351	event	input	poke_5_out
2077.062	state		initiation_state
2077.300	event	input	poke_5
2077.301	state		choice_state
2077.373	event	input	poke_5_out
2077.809	event	input	poke_4
2077.810	state		chose_left
2077.811	variable	print	{"n_trials": 195, "n_rewards": 100, "n_blocks": 4, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.4348707, "threshold_crossed": false}
2078.312	state		reward_left
2078.386	state		reward_consumption
2078.579	event	sync	rsync
2080.921	event	input	poke_4_out
2081.922	event	timer	consumption_timer
2081.922	state		inter_trial_interval
2082.223	event	sync	rsync
2084.599	state		initiation_state
2084.853	event	sync	rsync
2085.239	event	input	poke_5
2085.240	state		choice_state
2085.296	event	input	poke_5_out
2085.625	event	input	poke_4
2085.626	state		chose_left
2085.627	variable	print	{"n_trials": 196, "n_rewards": 101, "n_blocks": 4, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.5012752, "threshold_crossed": false}
2086.128	state		reward_left
2086.202	state		reward_consumption
2088.388	event	input	poke_4_out
2089.388	event	timer	consumption_timer
2089.388	state		inter_trial_interval
2090.730	event	input	poke_5
2090.795	event	input	poke_5_out
2090.811	event	sync	rsync
2091.154	event	input	poke_4
2091.356	event	input	poke_4_out
2091.366	event	input	poke_4
2091.383	event	input	poke_4_out
2091.415	event	input	poke_4
2091.525	event	input	poke_4_out
2091.938	state		initiation_state
2092.351	event	input	poke_5
2092.353	state		choice_state
2092.398	event	input	poke_5_out
2092.691	event	input	poke_4
2092.692	state		chose_left
2092.693	variable	print	{"n_trials": 197, "n_rewards": 102, "n_blocks": 4, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.5598769, "threshold_crossed": false}
2093.194	state		reward_left
2093.268	state		reward_consumption
2094.208	event	sync	rsync
2095.599	event	input	poke_4_out
2096.599	event	timer	consumption_timer
2096.599	state		inter_trial_interval
2099.133	state		initiation_state
2099.637	event	input	poke_5
2099.638	state		forced_choice_right
2099.753	event	input	poke_5_out
2100.106	event	input	poke_4
2100.854	event	input	poke_4_out
2101.596	event	sync	rsync
2101.976	event	input	poke_6
2101.977	state		chose_right
2101.978	variable	print	{"n_trials": 198, "n_rewards": 103, "n_blocks": 4, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": true, "mov_ave": 0.5598769, "threshold_crossed": false}
2102.479	state		reward_right
2102.488	event	input	poke_6_out
2102.544	state		reward_consumption
2102.553	event	input	poke_6
2102.558	event	input	poke_6_out
2103.558	event	timer	consumption_timer
2103.558	state		inter_trial_interval
2105.000	state		initiation_state
2105.894	event	input	poke_6
2106.281	event	sync	rsync
2107.129	event	input	poke_6_out
2107.163	event	input	poke_6
2107.540	event	input	poke_6_out
2107.572	event	input	poke_6
2108.091	event	input	poke_6_out
2108.131	event	input	poke_6
2108.363	event	input	poke_6_out
2109.540	event	sync	rsync
2111.223	event	input	poke_5
2111.224	state		choice_state
2111.330	event	input	poke_5_out
2111.634	event	input	poke_6
2111.636	state		chose_right
2111.637	variable	print	{"n_trials": 199, "n_rewards": 103, "n_blocks": 4, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.4940897, "threshold_crossed": false}
2112.137	state		no_reward
2112.237	state		reward_consumption
2112.658	event	input	poke_6_out
2112.681	event	input	poke_6
2112.860	event	input	poke_6_out
2113.860	event	timer	consumption_timer
2113.860	state		inter_trial_interval
