time	type	subtype	content
2146.872	event	input	poke_4_out
2147.872	event	timer	consumption_timer
2147.872	state		inter_trial_interval
2148.872	event	input	poke_5
2148.889	event	input	poke_5_out
2149.011	event	input	poke_5
2149.058	event	input	poke_5_out
2149.426	state		initiation_state
2149.851	event	input	poke_5
2149.852	state		choice_state
2149.915	event	input	poke_5_out
2150.228	event	sync	rsync
2150.255	event	input	poke_4
2150.256	state		chose_left
2150.257	variable	print	{"n_trials": 174, "n_rewards": 94, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.429539, "threshold_crossed": false}
2150.758	state		no_reward
2150.858	state		reward_consumption
2151.164	event	input	poke_4_out
2152.164	event	timer	consumption_timer
2152.164	state		inter_trial_interval
2152.580	event	input	poke_5
2152.621	event	input	poke_5_out
2153.446	event	input	poke_5
2153.472	event	input	poke_5_out
2154.240	event	input	poke_5
2154.336	event	input	poke_5_out
2154.704	state		initiation_state
2154.725	event	input	poke_5
2154.726	state		forced_choice_left
2154.834	event	input	poke_5_out
2155.243	event	input	poke_6
2156.128	event	input	poke_6_out
2156.673	event	sync	rsync
2157.550	event	input	poke_5
2157.621	event	input	poke_5_out
2158.071	event	input	poke_4
2158.072	state		chose_left
2158.073	variable	print	{"n_trials": 175, "n_rewards": 94, "n_blocks": 3, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.429539, "threshold_crossed": false}
2158.574	state		no_reward
2158.674	state		reward_consumption
2159.147	event	input	poke_4_out
2160.148	event	timer	consumption_timer
2160.148	state		inter_trial_interval
2163.035	state		initiation_state
2164.060	event	sync	rsync
2164.611	event	input	poke_5
2164.612	state		choice_state
2164.692	event	input	poke_5_out
2165.079	event	input	poke_4
2165.080	state		chose_left
2165.081	variable	print	{"n_trials": 176, "n_rewards": 94, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.3790668, "threshold_crossed": false}
2165.581	state		no_reward
2165.681	state		reward_consumption
2165.983	event	input	poke_4_out
2166.353	event	sync	rsync
2166.984	event	timer	consumption_timer
2166.984	state		inter_trial_interval
2168.906	state		initiation_state
2169.215	event	sync	rsync
2169.559	event	input	poke_5
2169.561	state		forced_choice_right
2169.587	event	input	poke_5_out
2170.156	event	input	poke_6
2170.157	state		chose_right
2170.158	variable	print	{"n_trials": 177, "n_rewards": 94, "n_blocks": 3, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.3790668, "threshold_crossed": false}
2170.659	state		no_reward
2170.759	state		reward_consumption
2170.957	event	input	poke_6_out
2171.958	event	timer	consumption_timer
2171.958	state		inter_trial_interval
2173.772	state		initiation_state
2176.157	event	input	poke_4
2176.249	event	input	poke_4_out
2176.571	event	sync	rsync
2179.170	event	input	poke_5
2179.171	state		choice_state
2179.304	event	input	poke_5_out
2179.788	event	input	poke_6
2179.789	state		chose_right
2179.790	variable	print	{"n_trials": 178, "n_rewards": 94, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.4520284, "threshold_crossed": false}
2180.291	state		no_reward
2180.391	state		reward_consumption
2180.551	event	input	poke_6_out
2181.552	event	timer	consumption_timer
2181.552	state		inter_trial_interval
2181.755	event	input	poke_5
2181.796	event	input	poke_5_out
2182.167	event	sync	rsync
2182.212	event	input	poke_5
2182.747	state		initiation_state
2182.909	event	input	poke_5_out
2183.351	event	input	poke_6
2184.179	event	input	poke_6_out
2184.588	event	input	poke_5
2184.589	state		choice_state
2184.668	event	input	poke_5_out
2185.087	event	input	poke_4
2185.089	state		chose_left
2185.089	variable	print	{"n_trials": 179, "n_rewards": 94, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.3989137, "threshold_crossed": false}
2185.590	state		no_reward
2185.690	state		reward_consumption
2185.844	event	input	poke_4_out
2186.844	event	timer	consumption_timer
2186.844	state		inter_trial_interval
2189.187	event	input	poke_5
2189.219	event	input	poke_5_out
2189.420	event	input	poke_5
2189.551	event	input	poke_5_out
2189.582	state		initiation_state
2190.446	event	input	poke_5
2190.447	state		choice_state
2190.475	event	input	poke_5_out
2190.863	event	input	poke_6
2190.865	state		chose_right
2190.866	variable	print	{"n_trials": 180, "n_rewards": 95, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.4695432, "threshold_crossed": false}
2191.081	event	sync	rsync
2191.366	state		reward_right
2191.436	state		reward_consumption
2196.935	event	sync	rsync
2198.121	event	input	poke_6_out
2199.122	event	timer	consumption_timer
2199.122	state		inter_trial_interval
2201.612	state		initiation_state
2203.962	event	input	poke_5
2203.964	state		choice_state
2204.075	event	input	poke_5_out
2204.516	event	input	poke_4
2204.518	state		chose_left
2204.519	variable	print	{"n_trials": 181, "n_rewards": 95, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.4143704, "threshold_crossed": false}
2205.019	state		no_reward
2205.057	event	sync	rsync
2205.119	state		reward_consumption
2205.433	event	input	poke_4_out
2206.434	event	timer	consumption_timer
2206.434	state		inter_trial_interval
2209.310	event	input	poke_5
2209.329	state		initiation_state
2209.335	event	input	poke_5_out
2209.534	event	input	poke_5
2209.535	state		choice_state
2209.574	event	input	poke_5_out
2209.861	event	sync	rsync
2209.881	event	input	poke_4
2209.882	state		chose_left
2209.883	variable	print	{"n_trials": 182, "n_rewards": 95, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.3656806, "threshold_crossed": false}
2210.384	state		no_reward
2210.484	state		reward_consumption
2210.989	event	input	poke_4_out
2211.990	event	timer	consumption_timer
2211.990	state		inter_trial_interval
2212.752	event	input	poke_5
2212.822	event	input	poke_5_out
2213.282	event	input	poke_5
2213.356	event	input	poke_5_out
2213.642	event	input	poke_5
2213.670	event	sync	rsync
2213.746	event	input	poke_5_out
2214.050	state		initiation_state
2214.533	event	input	poke_5
2214.534	state		choice_state
2214.630	event	input	poke_5_out
2215.371	event	input	poke_4
2215.372	state		chose_left
2215.373	variable	print	{"n_trials": 183, "n_rewards": 95, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.322712, "threshold_crossed": false}
2215.874	state		no_reward
2215.974	state		reward_consumption
2216.213	event	input	poke_4_out
2217.214	event	timer	consumption_timer
2217.214	state		inter_trial_interval
2219.198	state		initiation_state
2219.745	event	input	poke_5
2219.746	state		forced_choice_right
2219.792	event	input	poke_5_out
2220.243	event	input	poke_6
2220.244	state		chose_right
2220.245	variable	print	{"n_trials": 184, "n_rewards": 96, "n_blocks": 3, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.322712, "threshold_crossed": false}
2220.746	state		reward_right
2220.816	state		reward_consumption
2222.509	event	sync	rsync
2223.094	event	input	poke_6_out
2224.094	event	timer	consumption_timer
2224.094	state		inter_trial_interval
2224.347	event	sync	rsync
2227.048	state		initiation_state
2230.947	event	sync	rsync
2238.559	event	sync	rsync
2246.278	event	sync	rsync
2248.258	event	sync	rsync
2255.664	event	sync	rsync
2257.099	event	sync	rsync
2259.969	event	sync	rsync
2264.482	event	sync	rsync
2272.856	event	sync	rsync
2282.039	event	sync	rsync
2285.354	event	sync	rsync
2289.121	event	sync	rsync
2290.973	event	sync	rsync
2300.305	event	sync	rsync
2309.516	event	sync	rsync
2317.102	event	sync	rsync
2325.545	event	sync	rsync
2331.020	event	sync	rsync
2332.752	event	sync	rsync
2341.087	event	sync	rsync
2345.125	event	sync	rsync
2351.266	event	sync	rsync
2354.585	event	sync	rsync
2356.152	event	sync	rsync
2361.863	event	sync	rsync
2363.272	event	sync	rsync
2365.315	event	sync	rsync
2370.218	event	sync	rsync
2375.103	event	sync	rsync
2379.753	event	sync	rsync
2382.232	event	sync	rsync
2391.419	event	sync	rsync
2400.438	event	sync	rsync
2409.510	event	sync	rsync
2416.515	event	sync	rsync
2424.406	event	sync	rsync
2429.228	event	sync	rsync
2431.087	event	sync	rsync
2438.863	event	sync	rsync
2447.180	event	sync	rsync
2455.604	event	sync	rsync
2458.470	event	sync	rsync
2461.978	event	sync	rsync
2469.343	event	sync	rsync
2472.272	event	sync	rsync
2473.912	event	sync	rsync
2478.919	event	sync	rsync
2481.401	event	sync	rsync
2484.180	event	sync	rsync
2486.400	event	sync	rsync
2495.830	event	sync	rsync
2504.966	event	sync	rsync
2511.232	event	sync	rsync
2520.076	event	sync	rsync
2525.698	event	sync	rsync
2526.794	event	sync	rsync
2532.144	event	sync	rsync
2535.604	event	sync	rsync
2538.182	event	sync	rsync
2542.639	event	sync	rsync
2545.116	event	sync	rsync
2552.839	event	sync	rsync
2560.050	event	sync	rsync
2562.849	event	sync	rsync
2565.015	event	sync	rsync
2570.866	event	sync	rsync
2572.911	event	sync	rsync
2577.649	event	sync	rsync
2578.734	event	sync	rsync
2583.921	event	sync	rsync
2587.140	event	sync	rsync
2593.744	event	sync	rsync
2600.366	event	sync	rsync
2605.844	event	sync	rsync
2610.436	event	sync	rsync
2614.483	event	sync	rsync
2617.631	event	sync	rsync
2626.600	event	sync	rsync
2633.032	event	sync	rsync
2640.354	event	sync	rsync
2645.523	event	sync	rsync
2651.735	event	sync	rsync
2655.595	event	sync	rsync
2659.737	event	sync	rsync
2665.406	event	sync	rsync
2669.732	event	sync	rsync
2676.768	event	sync	rsync
2678.838	event	sync	rsync
2687.676	event	sync	rsync
2689.008	event	input	poke_4
2689.128	event	input	poke_4_out
2691.166	event	input	poke_5
2691.167	state		choice_state
2691.190	event	input	poke_5_out
2691.316	event	input	poke_5
2691.332	event	input	poke_5_out
2691.864	event	input	poke_6
2691.865	state		chose_right
2691.866	variable	print	{"n_trials": 185, "n_rewards": 97, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.4022954, "threshold_crossed": false}
2692.367	state		reward_right
2692.437	state		reward_consumption
2694.842	event	sync	rsync
2695.063	event	input	poke_6_out
2696.064	event	timer	consumption_timer
2696.064	state		inter_trial_interval
2697.985	state		initiation_state
2698.192	event	input	poke_5
2698.193	state		choice_state
2698.447	event	input	poke_5_out
2700.325	event	sync	rsync
2701.318	event	input	poke_5
2701.393	event	input	poke_5_out
2701.817	event	input	poke_6
2701.818	state		chose_right
2701.824	variable	print	{"n_trials": 186, "n_rewards": 98, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.4725276, "threshold_crossed": false}
2702.325	state		reward_right
2702.395	state		reward_consumption
2702.615	event	sync	rsync
2705.067	event	input	poke_6_out
2706.068	event	timer	consumption_timer
2706.068	state		inter_trial_interval
2708.246	state		initiation_state
2708.351	event	input	poke_5
2708.352	state		choice_state
2708.397	event	input	poke_5_out
2708.825	event	input	poke_6
2708.827	state		chose_right
2708.827	variable	print	{"n_trials": 187, "n_rewards": 99, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.5345073, "threshold_crossed": false}
2709.328	state		reward_right
2709.398	state		reward_consumption
2711.515	event	sync	rsync
2713.650	event	input	poke_6_out
2714.650	event	timer	consumption_timer
2714.650	state		inter_trial_interval
2717.393	event	input	poke_6
2717.432	event	input	poke_6_out
2717.584	state		initiation_state
2720.390	event	sync	rsync
2721.859	event	input	poke_5
2721.860	state		forced_choice_right
2721.928	event	input	poke_5_out
2722.060	event	input	poke_5
2722.142	event	input	poke_5_out
2722.460	event	input	poke_6
2722.461	state		chose_right
2722.462	variable	print	{"n_trials": 188, "n_rewards": 100, "n_blocks": 3, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.5345073, "threshold_crossed": false}
2722.963	state		reward_right
2723.033	state		reward_consumption
2725.608	event	input	poke_6_out
2725.905	event	sync	rsync
2726.609	event	timer	consumption_timer
2726.609	state		inter_trial_interval
2729.119	state		initiation_state
2732.185	event	input	poke_5
2732.186	state		choice_state
2732.230	event	input	poke_5_out
2732.564	event	input	poke_5
2732.688	event	input	poke_5_out
2733.024	event	input	poke_6
2733.025	state		chose_right
2733.026	variable	print	{"n_trials": 189, "n_rewards": 101, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.5892041, "threshold_crossed": false}
2733.527	state		reward_right
2733.597	state		reward_consumption
2734.544	event	sync	rsync
2736.249	event	input	poke_6_out
2737.250	event	timer	consumption_timer
2737.250	state		inter_trial_interval
2738.364	event	sync	rsync
2739.211	event	sync	rsync
2740.181	state		initiation_state
2740.367	event	input	poke_5
2740.368	state		choice_state
2740.387	event	input	poke_5_out
2740.763	event	input	poke_6
2740.764	state		chose_right
2740.765	variable	print	{"n_trials": 190, "n_rewards": 102, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.6374739, "threshold_crossed": false}
2741.266	state		reward_right
2741.336	state		reward_consumption
2744.985	event	sync	rsync
2746.329	event	input	poke_6_out
2747.329	event	timer	consumption_timer
2747.329	state		inter_trial_interval
2748.813	state		initiation_state
2749.058	event	sync	rsync
2749.439	event	input	poke_5
2749.441	state		forced_choice_right
2749.464	event	input	poke_5_out
2749.555	event	input	poke_5
2749.622	event	input	poke_5_out
2749.979	event	input	poke_6
2749.980	state		chose_right
2749.981	variable	print	{"n_trials": 191, "n_rewards": 102, "n_blocks": 3, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.6374739, "threshold_crossed": false}
2750.482	state		no_reward
2750.582	state		reward_consumption
2750.846	event	input	poke_6_out
2751.847	event	timer	consumption_timer
2751.847	state		inter_trial_interval
2752.853	event	sync	rsync
2752.927	state		initiation_state
2754.109	event	input	poke_5
2754.110	state		choice_state
2754.138	event	input	poke_5_out
2754.477	event	input	poke_6
2754.478	state		chose_right
2754.479	variable	print	{"n_trials": 192, "n_rewards": 103, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.6800718, "threshold_crossed": false}
2754.891	event	sync	rsync
2754.980	state		reward_right
2755.050	state		reward_consumption
2757.838	event	input	poke_6_out
2758.758	event	sync	rsync
2758.839	event	timer	consumption_timer
2758.839	state		inter_trial_interval
2761.525	state		initiation_state
2763.192	event	sync	rsync
2766.543	event	input	poke_5
2766.544	state		choice_state
2766.567	event	input	poke_5_out
2766.914	event	input	poke_6
2766.915	state		chose_right
2766.916	variable	print	{"n_trials": 193, "n_rewards": 104, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.7176643, "threshold_crossed": false}
2767.417	state		reward_right
2767.487	state		reward_consumption
2770.279	event	sync	rsync
2770.403	event	input	poke_6_out
2771.403	event	timer	consumption_timer
2771.403	state		inter_trial_interval
2772.608	state		initiation_state
2774.051	event	input	poke_5
2774.053	state		forced_choice_left
2774.100	event	input	poke_5_out
2774.159	event	input	poke_5
2774.242	event	input	poke_5_out
2774.643	event	input	poke_6
2775.399	event	input	poke_6_out
2776.681	event	input	poke_4
2776.682	state		chose_left
2776.683	variable	print	{"n_trials": 194, "n_rewards": 104, "n_blocks": 3, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.7176643, "threshold_crossed": false}
2777.183	state		no_reward
2777.283	state		reward_consumption
2777.540	event	input	poke_4_out
2778.541	event	timer	consumption_timer
2778.541	state		inter_trial_interval
2778.664	event	sync	rsync
2780.682	state		initiation_state
2782.802	event	sync	rsync
2785.524	event	input	poke_5
2785.525	state		choice_state
2785.553	event	input	poke_5_out
2785.581	event	input	poke_5
2785.647	event	input	poke_5_out
2786.178	event	input	poke_4
2786.179	state		chose_left
2786.180	variable	print	{"n_trials": 195, "n_rewards": 105, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.6333365, "threshold_crossed": false}
2786.680	state		reward_left
2786.751	state		reward_consumption
2790.392	event	sync	rsync
2795.082	event	input	poke_4_out
2796.083	event	timer	consumption_timer
2796.083	state		inter_trial_interval
2797.913	state		initiation_state
2799.524	event	input	poke_5
2799.525	state		choice_state
2799.562	event	input	poke_5_out
2799.585	event	sync	rsync
2799.855	event	input	poke_4
2799.856	state		chose_left
2799.857	variable	print	{"n_trials": 196, "n_rewards": 105, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.5589175, "threshold_crossed": false}
2800.358	state		no_reward
2800.458	state		reward_consumption
2800.554	event	input	poke_4_out
2801.554	event	timer	consumption_timer
2801.554	state		inter_trial_interval
2802.712	event	sync	rsync
2803.533	event	input	poke_5
2803.558	event	input	poke_5_out
2803.875	event	input	poke_5
2803.956	event	input	poke_5_out
2804.011	state		initiation_state
2804.245	event	input	poke_5
2804.246	state		choice_state
2804.332	event	input	poke_5_out
2804.639	event	input	poke_4
2804.641	state		chose_left
2804.642	variable	print	{"n_trials": 197, "n_rewards": 105, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.493243, "threshold_crossed": false}
2804.704	event	sync	rsync
2805.143	state		no_reward
2805.243	state		reward_consumption
2805.534	event	input	poke_4_out
2806.535	event	timer	consumption_timer
2806.535	state		inter_trial_interval
2807.283	event	input	poke_5
2807.331	event	input	poke_5_out
2807.382	event	input	poke_5
2807.463	event	input	poke_5_out
2808.179	state		initiation_state
2808.312	event	input	poke_5
2808.313	state		choice_state
2808.431	event	input	poke_5_out
2808.798	event	input	poke_6
2808.800	state		chose_right
2808.801	variable	print	{"n_trials": 198, "n_rewards": 106, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.5527885, "threshold_crossed": false}
2809.301	state		reward_right
2809.371	state		reward_consumption
2814.006	event	input	poke_6_out
2814.041	event	input	poke_6
2814.088	event	sync	rsync
2814.137	event	input	poke_6_out
2815.137	event	timer	consumption_timer
2815.137	state		inter_trial_interval
2816.406	state		initiation_state
2817.496	event	input	poke_5
2817.497	state		choice_state
2817.576	event	input	poke_5_out
2817.959	event	input	poke_6
2817.960	state		chose_right
2817.961	variable	print	{"n_trials": 199, "n_rewards": 107, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.6053372, "threshold_crossed": false}
2818.462	state		reward_right
2818.532	state		reward_consumption
2820.617	event	input	poke_6_out
2821.467	event	sync	rsync
2821.617	event	timer	consumption_timer
2821.617	state		inter_trial_interval
2823.028	state		initiation_state
2823.907	event	input	poke_5
2823.908	state		forced_choice_right
2823.940	event	input	poke_5_out
2824.296	event	input	poke_6
2824.297	state		chose_right
2824.297	variable	print	{"n_trials": 200, "n_rewards": 107, "n_blocks": 3, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.6053372, "threshold_crossed": false}
2824.798	state		no_reward
2824.898	state		reward_consumption
2825.040	event	input	poke_6_out
2826.041	event	timer	consumption_timer
2826.041	state		inter_trial_interval
2827.934	event	input	poke_5
2828.003	event	input	poke_5_out
2828.175	event	sync	rsync
2828.486	event	input	poke_6
2828.548	state		initiation_state
2829.094	event	input	poke_6_out
2829.588	event	input	poke_5
2829.589	state		choice_state
2829.613	event	input	poke_5_out
2830.297	event	input	poke_4
2830.299	state		chose_left
2830.300	variable	print	{"n_trials": 201, "n_rewards": 108, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.5342083, "threshold_crossed": false}
2830.800	state		reward_left
2830.871	state		reward_consumption
2832.898	event	sync	rsync
2832.912	event	input	poke_4_out
2833.913	event	timer	consumption_timer
2833.913	state		inter_trial_interval
2835.474	event	input	poke_4
2835.563	event	input	poke_4_out
2836.367	event	input	poke_4
2836.434	event	input	poke_4_out
2836.660	state		initiation_state
2837.134	event	input	poke_5
2837.135	state		choice_state
2837.241	event	input	poke_5_out
2838.077	event	input	poke_4
2838.078	state		chose_left
2838.079	variable	print	{"n_trials": 202, "n_rewards": 108, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.4714371, "threshold_crossed": false}
2838.580	state		no_reward
2838.680	state		reward_consumption
2838.954	event	input	poke_4_out
2839.428	event	sync	rsync
2839.954	event	timer	consumption_timer
2839.954	state		inter_trial_interval
2841.327	event	sync	rsync
2841.631	state		initiation_state
2843.373	event	input	poke_5
2843.374	state		choice_state
2843.433	event	input	poke_5_out
2843.819	event	input	poke_4
2843.821	state		chose_left
2843.822	variable	print	{"n_trials": 203, "n_rewards": 108, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.4160418, "threshold_crossed": false}
2844.322	state		no_reward
2844.422	state		reward_consumption
2844.796	event	input	poke_4_out
2845.796	event	timer	consumption_timer
2845.796	state		inter_trial_interval
2848.192	state		initiation_state
2848.736	event	input	poke_5
2848.737	state		forced_choice_right
2848.765	event	input	poke_5_out
2849.201	event	input	poke_6
2849.202	state		chose_right
2849.203	variable	print	{"n_trials": 204, "n_rewards": 108, "n_blocks": 3, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.4160418, "threshold_crossed": false}
2849.704	state		no_reward
2849.804	state		reward_consumption
2849.875	event	input	poke_6_out
2850.678	event	sync	rsync
2850.876	event	timer	consumption_timer
2850.876	state		inter_trial_interval
2852.158	state		initiation_state
2853.083	event	input	poke_5
2853.084	state		forced_choice_right
2853.215	event	input	poke_5_out
2853.545	event	input	poke_6
2853.546	state		chose_right
2853.547	variable	print	{"n_trials": 205, "n_rewards": 108, "n_blocks": 3, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.4160418, "threshold_crossed": false}
2854.048	state		no_reward
2854.148	state		reward_consumption
2854.232	event	input	poke_6_out
2855.232	event	timer	consumption_timer
2855.232	state		inter_trial_interval
2857.211	state		initiation_state
2858.327	event	input	poke_5
2858.328	state		choice_state
2858.358	event	input	poke_5_out
2858.674	event	input	poke_6
2858.675	state		chose_right
2858.676	variable	print	{"n_trials": 206, "n_rewards": 109, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.4846587, "threshold_crossed": false}
2859.177	state		reward_right
2859.247	state		reward_consumption
2860.078	event	sync	rsync
2861.603	event	input	poke_6_out
2862.603	event	timer	consumption_timer
2862.603	state		inter_trial_interval
2863.169	event	sync	rsync
2864.480	event	input	poke_5
2864.501	event	input	poke_5_out
2864.605	event	input	poke_5
2864.646	event	input	poke_5_out
2865.153	state		initiation_state
2865.755	event	input	poke_5
2865.756	state		choice_state
2865.807	event	input	poke_5_out
2866.240	event	input	poke_6
2866.241	state		chose_right
2866.242	variable	print	{"n_trials": 207, "n_rewards": 109, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.5452128, "threshold_crossed": false}
2866.743	state		no_reward
2866.843	state		reward_consumption
2867.056	event	input	poke_6_out
2868.057	event	timer	consumption_timer
2868.057	state		inter_trial_interval
2869.203	state		initiation_state
2870.331	event	sync	rsync
2870.414	event	input	poke_5
2870.415	state		choice_state
2870.527	event	input	poke_5_out
2870.879	event	input	poke_6
2870.880	state		chose_right
2870.881	variable	print	{"n_trials": 208, "n_rewards": 109, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.5986518, "threshold_crossed": false}
2871.382	state		no_reward
2871.482	state		reward_consumption
2871.585	event	input	poke_6_out
2872.586	event	timer	consumption_timer
2872.586	state		inter_trial_interval
2874.499	state		initiation_state
2874.861	event	input	poke_5
2874.862	state		choice_state
2874.937	event	input	poke_5_out
2875.245	event	input	poke_6
2875.246	state		chose_right
2875.247	variable	print	{"n_trials": 209, "n_rewards": 110, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.6458115, "threshold_crossed": false}
2875.748	state		reward_right
2875.818	state		reward_consumption
2876.457	event	sync	rsync
2878.487	event	input	poke_6_out
2879.488	event	timer	consumption_timer
2879.488	state		inter_trial_interval
2882.125	state		initiation_state
2882.930	event	input	poke_5
2882.931	state		choice_state
2882.968	event	input	poke_5_out
2883.270	event	input	poke_6
2883.272	state		chose_right
2883.273	variable	print	{"n_trials": 210, "n_rewards": 111, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.6874297, "threshold_crossed": false}
2883.773	state		reward_right
2883.843	state		reward_consumption
2885.610	event	sync	rsync
2887.534	event	input	poke_6_out
2887.565	event	input	poke_6
2887.584	event	input	poke_6_out
2888.585	event	timer	consumption_timer
2888.585	state		inter_trial_interval
2889.674	state		initiation_state
2894.519	event	sync	rsync
2895.982	event	input	poke_5
2895.984	state		choice_state
2896.002	event	input	poke_5_out
2896.316	event	input	poke_6
2896.318	state		chose_right
2896.318	variable	print	{"n_trials": 211, "n_rewards": 112, "n_blocks": 3, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.7241576, "threshold_crossed": false}
2896.819	state		reward_right
2896.889	state		reward_consumption
2899.021	event	input	poke_6_out
2899.095	event	sync	rsync
2900.021	event	timer	consumption_timer
2900.021	state		inter_trial_interval
2900.110	event	sync	rsync
2902.257	state		initiation_state
2903.929	event	sync	rsync
2911.935	event	sync	rsync
2913.288	event	sync	rsync
2914.820	event	input	poke_5
2914.821	state		forced_choice_left
2914.883	event	input	poke_5_out
2915.393	event	input	poke_4
2915.394	state		chose_left
2915.394	variable	print	{"n_trials": 212, "n_rewards": 112, "n_blocks": 3, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.7241576, "threshold_crossed": false}
2915.895	state		no_reward
2915.995	state		reward_consumption
2916.153	event	input	poke_4_out
2916.250	event	sync	rsync
2917.153	event	timer	consumption_timer
2917.153	state		inter_trial_interval
2918.100	event	input	poke_5
2918.185	event	input	poke_5_out
2919.165	event	sync	rsync
2919.362	state		initiation_state
2920.122	event	input	poke_5
2920.123	state		forced_choice_left
2920.145	event	input	poke_5_out
2920.739	event	input	poke_5
2920.821	event	input	poke_5_out
2921.799	event	input	poke_5
2921.895	event	input	poke_5_out
2922.321	event	input	poke_4
2922.322	state		chose_left
2922.323	variable	print	{"n_trials": 213, "n_rewards": 112, "n_blocks": 3, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.7241576, "threshold_crossed": false}
2922.824	state		no_reward
2922.924	state		reward_consumption
2923.161	event	input	poke_4_out
