time	type	subtype	content
492.697	event	input	poke_5_out
493.021	event	input	poke_6
493.022	state		chose_right
493.023	variable	print	{"n_trials": 65, "n_rewards": 37, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.263983, "threshold_crossed": false}
493.524	state		no_reward
493.624	state		reward_consumption
494.251	event	input	poke_6_out
495.252	event	timer	consumption_timer
495.252	state		inter_trial_interval
496.834	event	sync	rsync
497.347	state		initiation_state
500.562	event	input	poke_5
500.563	state		choice_state
500.623	event	input	poke_5_out
500.836	event	sync	rsync
500.936	event	input	poke_6
500.938	state		chose_right
500.939	variable	print	{"n_trials": 66, "n_rewards": 37, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.2329642, "threshold_crossed": false}
501.439	state		no_reward
501.539	state		reward_consumption
501.887	event	input	poke_6_out
502.887	event	timer	consumption_timer
502.887	state		inter_trial_interval
505.117	state		initiation_state
507.561	event	input	poke_5
507.562	state		choice_state
507.651	event	input	poke_5_out
507.941	event	input	poke_6
507.943	state		chose_right
507.944	variable	print	{"n_trials": 67, "n_rewards": 37, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.2055902, "threshold_crossed": false}
508.444	state		no_reward
508.544	state		reward_consumption
508.689	event	input	poke_6_out
509.690	event	timer	consumption_timer
509.690	state		inter_trial_interval
509.955	event	sync	rsync
510.524	event	input	poke_5
510.599	event	input	poke_5_out
511.152	state		initiation_state
511.155	event	input	poke_5
511.156	state		choice_state
511.287	event	input	poke_5_out
511.537	event	input	poke_6
511.538	state		chose_right
511.539	variable	print	{"n_trials": 68, "n_rewards": 38, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": true, "mov_ave": 0.1814327, "threshold_crossed": false}
512.040	state		reward_right
512.161	state		reward_consumption
514.660	event	input	poke_6_out
515.660	event	timer	consumption_timer
515.660	state		inter_trial_interval
516.854	event	sync	rsync
517.093	event	input	poke_5
517.187	event	input	poke_5_out
517.253	event	input	poke_5
517.397	event	input	poke_5_out
517.661	state		initiation_state
517.687	event	input	poke_5
517.688	state		choice_state
517.738	event	input	poke_5_out
518.084	event	input	poke_6
518.086	state		chose_right
518.092	variable	print	{"n_trials": 69, "n_rewards": 38, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.1601138, "threshold_crossed": false}
518.593	state		no_reward
518.693	state		reward_consumption
519.171	event	input	poke_6_out
520.171	event	timer	consumption_timer
520.171	state		inter_trial_interval
521.315	state		initiation_state
521.645	event	input	poke_5
521.646	state		choice_state
521.665	event	input	poke_5_out
521.994	event	input	poke_6
521.995	state		chose_right
521.996	variable	print	{"n_trials": 70, "n_rewards": 38, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.1412999, "threshold_crossed": false}
522.497	state		no_reward
522.597	state		reward_consumption
522.796	event	sync	rsync
522.863	event	input	poke_6_out
523.386	event	input	poke_5
523.516	event	input	poke_5_out
523.863	event	timer	consumption_timer
523.863	state		inter_trial_interval
524.375	event	input	poke_5
524.483	event	sync	rsync
524.678	event	input	poke_5_out
526.147	event	input	poke_5
526.240	event	input	poke_5_out
526.621	event	input	poke_5
526.625	state		initiation_state
526.775	event	input	poke_5_out
527.073	event	input	poke_5
527.074	state		forced_choice_right
527.168	event	input	poke_5_out
527.564	event	input	poke_6
527.565	state		chose_right
527.566	variable	print	{"n_trials": 71, "n_rewards": 38, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.1412999, "threshold_crossed": false}
527.620	event	sync	rsync
528.067	state		no_reward
528.167	state		reward_consumption
528.777	event	input	poke_6_out
528.927	event	input	poke_6
529.101	event	input	poke_6_out
530.102	event	timer	consumption_timer
530.102	state		inter_trial_interval
531.130	state		initiation_state
534.869	event	sync	rsync
539.682	event	sync	rsync
543.534	event	input	poke_5
543.536	state		choice_state
543.572	event	input	poke_5_out
544.123	event	input	poke_4
544.124	state		chose_left
544.125	variable	print	{"n_trials": 72, "n_rewards": 39, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.2421999, "threshold_crossed": false}
544.625	state		reward_left
544.756	state		reward_consumption
547.401	event	input	poke_4_out
547.456	event	input	poke_4
547.479	event	input	poke_4_out
547.655	event	sync	rsync
548.479	event	timer	consumption_timer
548.479	state		inter_trial_interval
550.045	event	sync	rsync
550.257	state		initiation_state
551.208	event	input	poke_5
551.209	state		choice_state
551.270	event	input	poke_5_out
551.641	event	input	poke_4
551.642	state		chose_left
551.643	variable	print	{"n_trials": 73, "n_rewards": 39, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.3312437, "threshold_crossed": false}
552.144	state		no_reward
552.244	state		reward_consumption
552.506	event	input	poke_4_out
553.506	event	timer	consumption_timer
553.506	state		inter_trial_interval
554.476	event	sync	rsync
554.812	event	input	poke_5
554.894	event	input	poke_5_out
555.212	event	input	poke_5
555.267	event	input	poke_5_out
555.698	event	input	poke_5
555.770	event	input	poke_5_out
556.203	state		initiation_state
556.535	event	input	poke_5
556.537	state		choice_state
556.605	event	input	poke_5_out
556.896	event	input	poke_6
556.897	state		chose_right
556.898	variable	print	{"n_trials": 74, "n_rewards": 39, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.2923215, "threshold_crossed": false}
557.399	state		no_reward
557.499	state		reward_consumption
557.752	event	input	poke_6_out
557.940	event	input	poke_6
558.085	event	input	poke_6_out
558.238	event	input	poke_6
558.404	event	input	poke_6_out
559.404	event	timer	consumption_timer
559.404	state		inter_trial_interval
559.610	event	sync	rsync
561.997	state		initiation_state
562.740	event	sync	rsync
562.838	event	input	poke_5
562.839	state		choice_state
562.916	event	input	poke_5_out
563.204	event	input	poke_6
563.205	state		chose_right
563.206	variable	print	{"n_trials": 75, "n_rewards": 39, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.2579728, "threshold_crossed": false}
563.707	state		no_reward
563.807	state		reward_consumption
563.868	event	input	poke_6_out
563.989	event	input	poke_6
564.058	event	input	poke_6_out
564.081	event	input	poke_6
564.126	event	input	poke_6_out
564.303	event	input	poke_6
564.825	event	input	poke_6_out
565.143	event	input	poke_6
565.168	event	input	poke_6_out
566.168	event	timer	consumption_timer
566.168	state		inter_trial_interval
568.021	event	sync	rsync
568.242	state		initiation_state
573.161	event	sync	rsync
575.938	event	sync	rsync
584.357	event	sync	rsync
588.798	event	sync	rsync
594.994	event	sync	rsync
600.865	event	sync	rsync
604.840	event	sync	rsync
610.807	event	sync	rsync
620.193	event	sync	rsync
622.189	event	sync	rsync
623.408	event	sync	rsync
630.578	event	sync	rsync
639.798	event	sync	rsync
642.958	event	sync	rsync
652.284	event	sync	rsync
655.383	event	sync	rsync
658.610	event	input	poke_5
658.611	state		forced_choice_right
658.670	event	input	poke_5_out
659.311	event	sync	rsync
659.366	event	input	poke_5
659.388	event	input	poke_5_out
659.809	event	input	poke_6
659.810	state		chose_right
659.811	variable	print	{"n_trials": 76, "n_rewards": 40, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": true, "mov_ave": 0.2579728, "threshold_crossed": false}
659.954	event	input	poke_6_out
660.064	event	input	poke_6
660.312	state		reward_right
660.433	state		reward_consumption
661.094	event	sync	rsync
661.967	event	input	poke_6_out
662.967	event	timer	consumption_timer
662.967	state		inter_trial_interval
664.726	state		initiation_state
667.752	event	input	poke_5
667.753	state		forced_choice_right
667.822	event	input	poke_5_out
668.118	event	input	poke_6
668.119	state		chose_right
668.120	variable	print	{"n_trials": 77, "n_rewards": 40, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.2579728, "threshold_crossed": false}
668.188	event	input	poke_6_out
668.253	event	input	poke_6
668.562	event	sync	rsync
668.620	state		no_reward
668.720	state		reward_consumption
669.045	event	input	poke_6_out
670.045	event	timer	consumption_timer
670.045	state		inter_trial_interval
671.188	state		initiation_state
674.752	event	sync	rsync
676.583	event	input	poke_4
676.646	event	input	poke_4_out
678.014	event	input	poke_5
678.015	state		choice_state
678.059	event	input	poke_5_out
678.322	event	input	poke_4
678.323	state		chose_left
678.324	variable	print	{"n_trials": 78, "n_rewards": 41, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.3451633, "threshold_crossed": false}
678.825	state		reward_left
678.956	state		reward_consumption
679.243	event	sync	rsync
681.783	event	input	poke_4_out
682.784	event	timer	consumption_timer
682.784	state		inter_trial_interval
684.461	state		initiation_state
685.299	event	input	poke_5
685.300	state		choice_state
685.353	event	input	poke_5_out
685.610	event	input	poke_4
685.611	state		chose_left
685.612	variable	print	{"n_trials": 79, "n_rewards": 42, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.4221087, "threshold_crossed": false}
686.113	state		reward_left
686.244	state		reward_consumption
686.615	event	sync	rsync
689.122	event	input	poke_4_out
690.122	event	timer	consumption_timer
690.122	state		inter_trial_interval
690.638	event	sync	rsync
692.003	event	input	poke_5
692.051	event	input	poke_5_out
692.125	event	input	poke_5
692.140	event	input	poke_5_out
692.554	state		initiation_state
692.936	event	input	poke_5
692.937	state		choice_state
692.984	event	input	poke_5_out
693.283	event	input	poke_4
693.284	state		chose_left
693.285	variable	print	{"n_trials": 80, "n_rewards": 43, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.4900127, "threshold_crossed": false}
693.786	state		reward_left
693.917	state		reward_consumption
694.451	event	sync	rsync
696.022	event	sync	rsync
696.699	event	input	poke_4_out
697.699	event	timer	consumption_timer
697.699	state		inter_trial_interval
699.234	event	input	poke_4
699.315	event	input	poke_4_out
699.719	state		initiation_state
700.235	event	input	poke_5
700.236	state		choice_state
700.280	event	input	poke_5_out
700.513	event	input	poke_4
700.515	state		chose_left
700.515	variable	print	{"n_trials": 81, "n_rewards": 43, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.5499378, "threshold_crossed": false}
701.016	state		no_reward
701.116	state		reward_consumption
701.565	event	input	poke_4_out
702.566	event	timer	consumption_timer
702.566	state		inter_trial_interval
703.635	event	input	poke_5
703.708	event	input	poke_5_out
703.755	state		initiation_state
704.096	event	input	poke_5
704.097	state		choice_state
704.199	event	input	poke_5_out
704.546	event	input	poke_6
704.547	state		chose_right
704.548	variable	print	{"n_trials": 82, "n_rewards": 43, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.4853184, "threshold_crossed": false}
704.659	event	input	poke_6_out
704.706	event	sync	rsync
704.730	event	input	poke_6
705.049	state		no_reward
705.149	state		reward_consumption
705.450	event	input	poke_6_out
706.451	event	timer	consumption_timer
706.451	state		inter_trial_interval
706.660	event	input	poke_5
706.712	event	input	poke_5_out
708.798	state		initiation_state
709.206	event	input	poke_5
709.207	state		forced_choice_left
709.269	event	input	poke_5_out
709.576	event	input	poke_4
709.577	state		chose_left
709.582	variable	print	{"n_trials": 83, "n_rewards": 44, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.4853184, "threshold_crossed": false}
710.084	state		reward_left
710.215	state		reward_consumption
713.156	event	input	poke_4_out
714.156	event	timer	consumption_timer
714.156	state		inter_trial_interval
714.227	event	sync	rsync
715.040	event	input	poke_5
715.106	event	input	poke_5_out
715.283	event	input	poke_5
715.329	event	input	poke_5_out
716.017	event	input	poke_5
716.051	event	input	poke_5_out
716.384	event	input	poke_4
716.731	state		initiation_state
716.922	event	input	poke_4_out
717.182	event	input	poke_5
717.184	state		choice_state
717.283	event	input	poke_5_out
717.574	event	input	poke_4
717.575	state		chose_left
717.576	variable	print	{"n_trials": 84, "n_rewards": 45, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.5457951, "threshold_crossed": false}
718.077	state		reward_left
718.208	state		reward_consumption
721.133	event	sync	rsync
721.532	event	input	poke_4_out
722.520	event	sync	rsync
722.532	event	timer	consumption_timer
722.532	state		inter_trial_interval
723.543	event	input	poke_5
723.606	event	input	poke_5_out
724.400	event	input	poke_5
724.469	event	input	poke_5_out
724.588	event	input	poke_5
724.684	event	input	poke_5_out
725.034	state		initiation_state
725.072	event	input	poke_4
725.478	event	input	poke_4_out
725.740	event	input	poke_5
725.741	state		choice_state
725.818	event	input	poke_5_out
726.318	event	input	poke_4
726.319	state		chose_left
726.320	variable	print	{"n_trials": 85, "n_rewards": 46, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.5991655, "threshold_crossed": false}
726.821	state		reward_left
726.952	state		reward_consumption
729.978	event	input	poke_4_out
730.761	event	sync	rsync
730.979	event	timer	consumption_timer
730.979	state		inter_trial_interval
731.791	event	input	poke_5
731.899	event	input	poke_5_out
732.454	event	input	poke_5
732.538	event	input	poke_5_out
733.442	event	input	poke_4
733.471	event	input	poke_4_out
733.491	event	input	poke_4
733.604	event	input	poke_4_out
733.953	state		initiation_state
734.040	event	input	poke_5
734.041	state		forced_choice_left
734.097	event	input	poke_5_out
734.405	event	input	poke_4
734.406	state		chose_left
734.407	variable	print	{"n_trials": 86, "n_rewards": 46, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.5991655, "threshold_crossed": false}
734.908	state		no_reward
735.008	state		reward_consumption
735.980	event	input	poke_4_out
736.014	event	input	poke_4
736.269	event	input	poke_4_out
736.422	event	sync	rsync
737.064	event	input	poke_5
737.201	event	input	poke_5_out
737.270	event	timer	consumption_timer
737.270	state		inter_trial_interval
738.428	event	sync	rsync
738.508	event	input	poke_5
738.615	event	input	poke_5_out
738.723	event	input	poke_5
738.860	event	input	poke_5_out
739.266	event	input	poke_5
739.393	event	input	poke_5_out
739.438	state		initiation_state
739.734	event	sync	rsync
739.909	event	input	poke_5
739.910	state		choice_state
740.087	event	input	poke_5_out
740.392	event	input	poke_4
740.394	state		chose_left
740.395	variable	print	{"n_trials": 87, "n_rewards": 47, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.6462648, "threshold_crossed": false}
740.896	state		reward_left
741.027	state		reward_consumption
743.226	event	input	poke_4_out
744.227	event	timer	consumption_timer
744.227	state		inter_trial_interval
744.566	event	input	poke_5
744.646	event	input	poke_5_out
744.741	event	input	poke_5
745.207	event	input	poke_5_out
745.228	state		initiation_state
746.366	event	input	poke_5
746.367	state		choice_state
746.443	event	input	poke_5_out
746.461	event	input	poke_5
746.527	event	input	poke_5_out
746.618	event	input	poke_5
746.759	event	input	poke_5_out
747.042	event	input	poke_4
747.043	state		chose_left
747.044	variable	print	{"n_trials": 88, "n_rewards": 48, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.6878299, "threshold_crossed": false}
747.545	state		reward_left
747.550	event	sync	rsync
747.676	state		reward_consumption
750.241	event	input	poke_4_out
751.242	event	timer	consumption_timer
751.242	state		inter_trial_interval
753.838	state		initiation_state
756.981	event	sync	rsync
758.847	event	input	poke_5
758.848	state		choice_state
758.945	event	input	poke_5_out
759.348	event	input	poke_4
759.349	state		chose_left
759.350	variable	print	{"n_trials": 89, "n_rewards": 49, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.7245108, "threshold_crossed": false}
759.850	state		reward_left
759.981	state		reward_consumption
765.704	event	input	poke_4_out
766.040	event	sync	rsync
766.705	event	timer	consumption_timer
766.705	state		inter_trial_interval
768.287	state		initiation_state
768.655	event	input	poke_5
768.657	state		choice_state
768.704	event	input	poke_5_out
768.944	event	input	poke_4
768.945	state		chose_left
768.946	variable	print	{"n_trials": 90, "n_rewards": 49, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.7568817, "threshold_crossed": true}
769.447	state		no_reward
769.547	state		reward_consumption
769.785	event	input	poke_4_out
770.785	event	timer	consumption_timer
770.785	state		inter_trial_interval
771.537	event	input	poke_5
771.622	event	input	poke_5_out
771.872	event	input	poke_5
771.995	event	input	poke_5_out
772.786	event	input	poke_5
772.881	event	input	poke_5_out
773.218	event	input	poke_4
773.228	event	sync	rsync
773.604	state		initiation_state
773.814	event	input	poke_4_out
774.074	event	input	poke_5
774.076	state		choice_state
774.161	event	input	poke_5_out
774.368	event	input	poke_5
774.438	event	input	poke_5_out
774.712	event	input	poke_4
774.713	state		chose_left
774.714	variable	print	{"n_trials": 91, "n_rewards": 50, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.7854488, "threshold_crossed": true}
775.214	state		reward_left
775.345	state		reward_consumption
777.685	event	input	poke_4_out
778.686	event	timer	consumption_timer
778.686	state		inter_trial_interval
779.385	event	sync	rsync
780.562	state		initiation_state
780.974	event	input	poke_5
780.975	state		forced_choice_right
781.073	event	input	poke_5_out
781.394	event	input	poke_4
782.111	event	input	poke_4_out
782.431	event	sync	rsync
782.468	event	input	poke_5
782.533	event	input	poke_5_out
783.026	event	input	poke_6
783.027	state		chose_right
783.028	variable	print	{"n_trials": 92, "n_rewards": 50, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.7854488, "threshold_crossed": true}
783.122	event	input	poke_6_out
783.216	event	input	poke_6
783.529	state		no_reward
783.629	state		reward_consumption
783.668	event	input	poke_6_out
783.761	event	input	poke_6
784.016	event	input	poke_6_out
784.160	event	input	poke_6
784.345	event	input	poke_6_out
784.504	event	input	poke_6
784.529	event	input	poke_6_out
785.530	event	timer	consumption_timer
785.530	state		inter_trial_interval
785.686	event	sync	rsync
786.556	event	input	poke_5
786.582	state		initiation_state
786.649	event	input	poke_5_out
787.218	event	input	poke_5
787.220	state		forced_choice_right
787.255	event	input	poke_5_out
787.658	event	input	poke_6
787.659	state		chose_right
787.660	variable	print	{"n_trials": 93, "n_rewards": 50, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.7854488, "threshold_crossed": true}
787.801	event	input	poke_6_out
787.945	event	input	poke_6
788.161	state		no_reward
788.261	state		reward_consumption
788.339	event	input	poke_6_out
788.467	event	input	poke_6
788.658	event	input	poke_6_out
788.750	event	input	poke_6
789.187	event	input	poke_6_out
789.452	event	sync	rsync
789.956	event	input	poke_5
790.143	event	input	poke_5_out
790.188	event	timer	consumption_timer
790.188	state		inter_trial_interval
791.433	event	input	poke_5
791.447	event	input	poke_5_out
791.523	event	input	poke_5
791.616	event	input	poke_5_out
792.148	event	input	poke_4
792.349	event	sync	rsync
792.846	state		initiation_state
792.882	event	input	poke_4_out
793.170	event	input	poke_5
793.171	state		choice_state
793.234	event	input	poke_5_out
793.584	event	input	poke_4
793.586	state		chose_left
793.587	variable	print	{"n_trials": 94, "n_rewards": 50, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.8106592, "threshold_crossed": true}
794.087	state		no_reward
794.187	state		reward_consumption
795.515	event	input	poke_4_out
796.515	event	timer	consumption_timer
796.515	state		inter_trial_interval
797.027	event	sync	rsync
797.623	state		initiation_state
799.630	event	input	poke_5
799.632	state		choice_state
799.647	event	input	poke_5_out
799.936	event	input	poke_4
799.937	state		chose_left
799.938	variable	print	{"n_trials": 95, "n_rewards": 50, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.8329074, "threshold_crossed": true}
800.439	state		no_reward
800.539	state		reward_consumption
800.752	event	input	poke_4_out
801.753	event	timer	consumption_timer
801.753	state		inter_trial_interval
803.699	state		initiation_state
803.999	event	input	poke_5
804.000	state		choice_state
804.077	event	input	poke_5_out
804.508	event	input	poke_4
804.509	state		chose_left
804.510	variable	print	{"n_trials": 96, "n_rewards": 51, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.8525413, "threshold_crossed": true}
805.010	state		reward_left
805.146	state		reward_consumption
805.187	event	sync	rsync
807.926	event	input	poke_4_out
808.926	event	timer	consumption_timer
808.926	state		inter_trial_interval
809.986	state		initiation_state
811.182	event	input	poke_5
811.184	state		forced_choice_right
811.216	event	input	poke_5_out
811.520	event	input	poke_4
812.164	event	input	poke_4_out
812.179	event	sync	rsync
812.627	event	input	poke_5
812.690	event	input	poke_5_out
813.118	event	input	poke_6
813.119	state		chose_right
813.120	variable	print	{"n_trials": 97, "n_rewards": 51, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.8525413, "threshold_crossed": true}
813.190	event	input	poke_6_out
813.299	event	input	poke_6
813.478	event	input	poke_6_out
813.527	event	input	poke_6
813.621	state		no_reward
813.721	state		reward_consumption
813.961	event	input	poke_6_out
814.082	event	input	poke_6
814.171	event	input	poke_6_out
814.319	event	input	poke_6
814.385	event	input	poke_6_out
815.385	event	timer	consumption_timer
815.385	state		inter_trial_interval
816.932	event	sync	rsync
817.766	state		initiation_state
818.663	event	sync	rsync
819.189	event	input	poke_5
819.190	state		choice_state
819.219	event	input	poke_5_out
819.308	event	input	poke_5
819.378	event	input	poke_5_out
820.064	event	input	poke_5
820.095	event	input	poke_5_out
820.439	event	input	poke_4
820.440	state		chose_left
820.441	variable	print	{"n_trials": 98, "n_rewards": 51, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.8698681, "threshold_crossed": true}
820.506	event	input	poke_4_out
820.615	event	input	poke_4
820.942	state		no_reward
821.042	state		reward_consumption
821.296	event	input	poke_4_out
821.702	event	input	poke_4
821.914	event	input	poke_4_out
822.915	event	timer	consumption_timer
822.915	state		inter_trial_interval
824.112	event	sync	rsync
825.425	state		initiation_state
829.339	event	input	poke_5
829.340	state		choice_state
829.419	event	input	poke_5_out
829.697	event	input	poke_4
829.698	state		chose_left
829.699	variable	print	{"n_trials": 99, "n_rewards": 52, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.885159, "threshold_crossed": true}
830.200	state		reward_left
830.331	state		reward_consumption
832.273	event	sync	rsync
833.136	event	input	poke_4_out
833.166	event	input	poke_4
833.179	event	input	poke_4_out
834.179	event	timer	consumption_timer
834.179	state		inter_trial_interval
835.454	state		initiation_state
835.811	event	sync	rsync
838.137	event	sync	rsync
838.168	event	input	poke_4
838.202	event	input	poke_4_out
838.450	event	input	poke_5
838.451	state		choice_state
838.494	event	input	poke_5_out
840.538	event	input	poke_5
840.606	event	input	poke_5_out
840.932	event	input	poke_4
840.934	state		chose_left
840.934	variable	print	{"n_trials": 100, "n_rewards": 53, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.8986532, "threshold_crossed": true}
841.435	state		reward_left
841.566	state		reward_consumption
844.110	event	sync	rsync
844.257	event	input	poke_4_out
845.258	event	timer	consumption_timer
845.258	state		inter_trial_interval
846.791	state		initiation_state
846.890	event	input	poke_4
846.931	event	input	poke_4_out
847.434	event	input	poke_5
847.436	state		choice_state
847.467	event	input	poke_5_out
847.687	event	input	poke_4
847.688	state		chose_left
847.689	variable	print	{"n_trials": 101, "n_rewards": 54, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.0894382, "threshold_crossed": false}
848.184	event	sync	rsync
848.190	state		reward_left
848.321	state		reward_consumption
853.056	event	input	poke_4_out
854.057	event	timer	consumption_timer
854.057	state		inter_trial_interval
854.450	event	sync	rsync
855.243	state		initiation_state
855.825	event	input	poke_5
855.826	state		choice_state
855.902	event	input	poke_5_out
856.124	event	input	poke_4
856.125	state		chose_left
856.126	variable	print	{"n_trials": 102, "n_rewards": 54, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.07892894, "threshold_crossed": false}
856.627	state		no_reward
856.727	state		reward_consumption
856.967	event	input	poke_4_out
857.968	event	timer	consumption_timer
857.968	state		inter_trial_interval
859.444	state		initiation_state
860.952	event	input	poke_5
860.953	state		choice_state
860.976	event	input	poke_5_out
861.357	event	input	poke_4
861.359	state		chose_left
861.360	variable	print	{"n_trials": 103, "n_rewards": 55, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.06965454, "threshold_crossed": false}
861.860	state		reward_left
861.991	state		reward_consumption
862.551	event	sync	rsync
864.269	event	input	poke_4_out
864.930	event	input	poke_4
865.471	event	input	poke_4_out
866.472	event	timer	consumption_timer
866.472	state		inter_trial_interval
867.944	event	input	poke_5
868.162	event	input	poke_5_out
868.373	event	input	poke_5
868.426	event	input	poke_5_out
868.439	state		initiation_state
868.797	event	input	poke_5
868.798	state		forced_choice_right
868.822	event	input	poke_5_out
869.126	event	input	poke_4
869.979	event	input	poke_4_out
870.228	event	sync	rsync
870.412	event	input	poke_5
870.456	event	input	poke_5_out
870.892	event	input	poke_6
870.893	state		chose_right
870.894	variable	print	{"n_trials": 104, "n_rewards": 56, "n_blocks": 2, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.06965454, "threshold_crossed": false}
870.975	event	input	poke_6_out
871.110	event	input	poke_6
871.286	event	input	poke_6_out
871.307	event	input	poke_6
871.394	state		reward_right
871.515	state		reward_consumption
873.701	event	input	poke_6_out
874.702	event	timer	consumption_timer
874.702	state		inter_trial_interval
876.362	state		initiation_state
876.687	event	input	poke_5
876.688	state		forced_choice_right
876.740	event	input	poke_5_out
877.066	event	input	poke_6
877.067	state		chose_right
877.068	variable	print	{"n_trials": 105, "n_rewards": 57, "n_blocks": 2, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.06965454, "threshold_crossed": false}
877.568	state		reward_right
877.689	state		reward_consumption
878.761	event	sync	rsync
880.377	event	input	poke_6_out
881.378	event	timer	consumption_timer
881.378	state		inter_trial_interval
882.090	event	input	poke_5
882.192	event	input	poke_5_out
882.321	event	input	poke_5
882.391	event	input	poke_5_out
882.463	event	input	poke_5
882.585	event	input	poke_5_out
883.045	state		initiation_state
883.378	event	sync	rsync
883.550	event	input	poke_5
883.551	state		choice_state
883.627	event	input	poke_5_out
