time	type	subtype	content
1200.792	variable	print	{"n_trials": 101, "n_rewards": 56, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.3768719, "threshold_crossed": false}
1201.293	state		reward_left
1201.364	state		reward_consumption
1201.689	event	sync	rsync
1207.546	event	sync	rsync
1211.459	event	input	poke_4_out
1212.460	event	timer	consumption_timer
1212.460	state		inter_trial_interval
1213.756	state		initiation_state
1214.416	event	input	poke_4
1215.077	event	sync	rsync
1215.087	event	input	poke_4_out
1215.679	event	input	poke_4
1215.708	event	sync	rsync
1216.303	event	input	poke_4_out
1216.701	event	input	poke_5
1216.702	state		choice_state
1216.725	event	input	poke_5_out
1216.961	event	input	poke_5
1217.019	event	input	poke_5_out
1217.262	event	input	poke_4
1217.263	state		chose_left
1217.264	variable	print	{"n_trials": 102, "n_rewards": 56, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.4500914, "threshold_crossed": false}
1217.765	state		no_reward
1217.865	state		reward_consumption
1218.130	event	input	poke_4_out
1219.131	event	timer	consumption_timer
1219.131	state		inter_trial_interval
1221.995	event	sync	rsync
1222.092	state		initiation_state
1222.450	event	input	poke_5
1222.452	state		choice_state
1222.517	event	input	poke_5_out
1222.946	event	input	poke_6
1222.947	state		chose_right
1222.948	variable	print	{"n_trials": 103, "n_rewards": 56, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.3972043, "threshold_crossed": false}
1223.448	state		no_reward
1223.548	state		reward_consumption
1223.637	event	input	poke_6_out
1224.638	event	timer	consumption_timer
1224.638	state		inter_trial_interval
1226.162	state		initiation_state
1227.232	event	input	poke_5
1227.233	state		forced_choice_left
1227.312	event	input	poke_5_out
1227.472	event	input	poke_5
1227.621	event	input	poke_5_out
1228.156	event	sync	rsync
1228.189	event	input	poke_6
1228.453	event	input	poke_6_out
1228.668	event	input	poke_5
1228.837	event	input	poke_5_out
1229.156	event	input	poke_4
1229.157	state		chose_left
1229.158	variable	print	{"n_trials": 104, "n_rewards": 57, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.3972043, "threshold_crossed": false}
1229.658	state		reward_left
1229.729	state		reward_consumption
1233.517	event	input	poke_4_out
1234.518	event	timer	consumption_timer
1234.518	state		inter_trial_interval
1235.412	event	sync	rsync
1235.934	state		initiation_state
1237.184	event	input	poke_5
1237.185	state		choice_state
1237.235	event	input	poke_5_out
1237.694	event	input	poke_4
1237.695	state		chose_left
1237.696	variable	print	{"n_trials": 105, "n_rewards": 58, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.4680346, "threshold_crossed": false}
1238.202	state		reward_left
1238.273	state		reward_consumption
1238.686	event	sync	rsync
1241.164	event	sync	rsync
1243.385	event	input	poke_4_out
1244.385	event	timer	consumption_timer
1244.385	state		inter_trial_interval
1245.789	event	input	poke_4
1246.463	event	input	poke_4_out
1247.096	event	input	poke_5
1247.183	event	input	poke_5_out
1247.327	state		initiation_state
1247.597	event	input	poke_5
1247.598	state		forced_choice_right
1247.633	event	input	poke_5_out
1248.165	event	input	poke_6
1248.166	state		chose_right
1248.167	variable	print	{"n_trials": 106, "n_rewards": 58, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.4680346, "threshold_crossed": false}
1248.667	state		no_reward
1248.767	state		reward_consumption
1248.910	event	input	poke_6_out
1249.911	event	timer	consumption_timer
1249.911	state		inter_trial_interval
1250.081	event	sync	rsync
1251.871	state		initiation_state
1251.989	event	sync	rsync
1252.212	event	input	poke_6
1252.289	event	input	poke_6_out
1252.581	event	input	poke_5
1252.582	state		choice_state
1252.614	event	input	poke_5_out
1252.701	event	sync	rsync
1253.308	event	input	poke_5
1253.393	event	input	poke_5_out
1253.724	event	input	poke_4
1253.725	state		chose_left
1253.726	variable	print	{"n_trials": 107, "n_rewards": 59, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.5305423, "threshold_crossed": false}
1254.227	state		reward_left
1254.298	state		reward_consumption
1255.920	event	sync	rsync
1257.002	event	input	poke_4_out
1258.003	event	timer	consumption_timer
1258.003	state		inter_trial_interval
1259.221	state		initiation_state
1259.504	event	input	poke_5
1259.505	state		choice_state
1259.588	event	input	poke_5_out
1259.883	event	input	poke_4
1259.885	state		chose_left
1259.885	variable	print	{"n_trials": 108, "n_rewards": 60, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.585705, "threshold_crossed": false}
1260.386	state		reward_left
1260.457	state		reward_consumption
1263.676	event	input	poke_4_out
1263.692	event	sync	rsync
1264.677	event	timer	consumption_timer
1264.677	state		inter_trial_interval
1265.736	state		initiation_state
1266.018	event	input	poke_5
1266.020	state		forced_choice_right
1266.100	event	input	poke_5_out
1266.410	event	sync	rsync
1266.411	event	input	poke_4
1267.330	event	input	poke_4_out
1267.841	event	input	poke_5
1267.908	event	input	poke_5_out
1268.448	event	input	poke_6
1268.449	state		chose_right
1268.450	variable	print	{"n_trials": 109, "n_rewards": 61, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": true, "mov_ave": 0.585705, "threshold_crossed": false}
1268.950	state		reward_right
1269.023	state		reward_consumption
1269.278	event	sync	rsync
1272.921	event	input	poke_6_out
1273.921	event	timer	consumption_timer
1273.921	state		inter_trial_interval
1276.217	event	input	poke_5
1276.292	event	input	poke_5_out
1276.799	state		initiation_state
1276.837	event	input	poke_4
1276.891	event	input	poke_4_out
1277.046	event	input	poke_4
1277.123	event	input	poke_4_out
1277.490	event	input	poke_5
1277.491	state		choice_state
1277.574	event	input	poke_5_out
1277.597	event	sync	rsync
1277.838	event	input	poke_4
1277.840	state		chose_left
1277.841	variable	print	{"n_trials": 110, "n_rewards": 62, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.634386, "threshold_crossed": false}
1278.342	state		reward_left
1278.413	state		reward_consumption
1279.650	event	sync	rsync
1281.332	event	input	poke_4_out
1282.333	event	timer	consumption_timer
1282.333	state		inter_trial_interval
1283.499	event	sync	rsync
1285.011	state		initiation_state
1285.485	event	input	poke_5
1285.486	state		choice_state
1285.652	event	input	poke_5_out
1285.960	event	input	poke_4
1285.962	state		chose_left
1285.963	variable	print	{"n_trials": 111, "n_rewards": 62, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.6773468, "threshold_crossed": false}
1286.463	state		no_reward
1286.563	state		reward_consumption
1286.999	event	input	poke_4_out
1288.000	event	timer	consumption_timer
1288.000	state		inter_trial_interval
1288.879	event	sync	rsync
1289.044	state		initiation_state
1289.569	event	input	poke_5
1289.570	state		choice_state
1289.652	event	input	poke_5_out
1289.791	event	input	poke_5
1289.870	event	input	poke_5_out
1290.127	event	input	poke_4
1290.128	state		chose_left
1290.129	variable	print	{"n_trials": 112, "n_rewards": 62, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.7152596, "threshold_crossed": false}
1290.630	state		no_reward
1290.730	state		reward_consumption
1291.103	event	input	poke_4_out
1292.103	event	timer	consumption_timer
1292.103	state		inter_trial_interval
1292.788	event	sync	rsync
1293.247	state		initiation_state
1293.823	event	input	poke_5
1293.825	state		choice_state
1293.890	event	input	poke_5_out
1294.323	event	input	poke_4
1294.324	state		chose_left
1294.325	variable	print	{"n_trials": 113, "n_rewards": 62, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.7487174, "threshold_crossed": false}
1294.826	state		no_reward
1294.926	state		reward_consumption
1295.093	event	input	poke_4_out
1296.035	event	sync	rsync
1296.093	event	timer	consumption_timer
1296.093	state		inter_trial_interval
1298.703	state		initiation_state
1298.723	event	input	poke_5
1298.724	state		choice_state
1298.901	event	input	poke_5_out
1299.211	event	input	poke_4
1299.212	state		chose_left
1299.213	variable	print	{"n_trials": 114, "n_rewards": 63, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.7782439, "threshold_crossed": true}
1299.714	state		reward_left
1299.785	state		reward_consumption
1305.274	event	sync	rsync
1306.008	event	input	poke_4_out
1307.008	event	timer	consumption_timer
1307.008	state		inter_trial_interval
1308.440	state		initiation_state
1308.975	event	input	poke_5
1308.976	state		choice_state
1309.116	event	input	poke_5_out
1309.447	event	input	poke_4
1309.449	state		chose_left
1309.450	variable	print	{"n_trials": 115, "n_rewards": 64, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.8043009, "threshold_crossed": true}
1309.950	state		reward_left
1310.021	state		reward_consumption
1311.050	event	sync	rsync
1316.648	event	input	poke_4_out
1317.513	event	input	poke_4
1317.652	event	input	poke_4_out
1318.652	event	timer	consumption_timer
1318.652	state		inter_trial_interval
1319.141	event	sync	rsync
1319.583	event	input	poke_5
1319.635	event	input	poke_5_out
1320.515	event	sync	rsync
1321.277	state		initiation_state
1321.510	event	input	poke_5
1321.511	state		forced_choice_left
1321.591	event	input	poke_5_out
1321.638	event	sync	rsync
1321.878	event	input	poke_4
1321.879	state		chose_left
1321.880	variable	print	{"n_trials": 116, "n_rewards": 65, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.8043009, "threshold_crossed": true}
1322.381	state		reward_left
1322.452	state		reward_consumption
1325.412	event	input	poke_4_out
1326.413	event	timer	consumption_timer
1326.413	state		inter_trial_interval
1327.602	state		initiation_state
1329.681	event	input	poke_5
1329.683	state		forced_choice_right
1329.728	event	input	poke_5_out
1329.813	event	sync	rsync
1330.002	event	input	poke_4
1330.635	event	input	poke_4_out
1330.981	event	input	poke_5
1331.020	event	input	poke_5_out
1331.338	event	input	poke_4
1332.043	event	input	poke_4_out
1332.360	event	input	poke_5
1332.492	event	input	poke_5_out
1332.805	event	input	poke_4
1333.368	event	input	poke_4_out
1334.113	event	input	poke_6
1334.114	state		chose_right
1334.115	variable	print	{"n_trials": 117, "n_rewards": 65, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.8043009, "threshold_crossed": true}
1334.616	state		no_reward
1334.716	state		reward_consumption
1334.952	event	input	poke_6_out
1335.953	event	timer	consumption_timer
1335.953	state		inter_trial_interval
1336.755	event	sync	rsync
1336.979	state		initiation_state
1338.979	event	input	poke_5
1338.980	state		choice_state
1339.042	event	input	poke_5_out
1339.486	event	input	poke_6
1339.487	state		chose_right
1339.488	variable	print	{"n_trials": 118, "n_rewards": 65, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.709793, "threshold_crossed": true}
1339.989	state		no_reward
1340.089	state		reward_consumption
1340.186	event	input	poke_6_out
1340.468	event	input	poke_5
1340.568	event	input	poke_5_out
1340.910	event	input	poke_4
1341.787	event	input	poke_4_out
1342.788	event	timer	consumption_timer
1342.788	state		inter_trial_interval
1342.943	event	input	poke_5
1343.064	event	input	poke_5_out
1343.343	event	input	poke_5
1343.360	event	input	poke_5_out
1343.669	event	input	poke_4
1344.020	event	sync	rsync
1344.263	state		initiation_state
1344.471	event	input	poke_4_out
1344.811	event	input	poke_5
1344.812	state		choice_state
1344.850	event	input	poke_5_out
1345.251	event	input	poke_4
1345.252	state		chose_left
1345.253	variable	print	{"n_trials": 119, "n_rewards": 65, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.7438932, "threshold_crossed": true}
1345.753	state		no_reward
1345.853	state		reward_consumption
1345.941	event	sync	rsync
1345.991	event	input	poke_4_out
1346.992	event	timer	consumption_timer
1346.992	state		inter_trial_interval
1349.265	event	input	poke_5
1349.280	state		initiation_state
1349.368	event	input	poke_5_out
1349.732	event	input	poke_4
1350.463	event	input	poke_4_out
1350.767	event	input	poke_5
1350.768	state		choice_state
1350.801	event	input	poke_5_out
1351.130	event	input	poke_4
1351.131	state		chose_left
1351.132	variable	print	{"n_trials": 120, "n_rewards": 66, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.2260134, "threshold_crossed": false}
1351.633	state		reward_left
1351.704	state		reward_consumption
1351.781	event	sync	rsync
1354.824	event	input	poke_4_out
1355.825	event	timer	consumption_timer
1355.825	state		inter_trial_interval
1356.093	event	sync	rsync
1358.164	event	sync	rsync
1358.220	state		initiation_state
1358.819	event	input	poke_5
1358.820	state		choice_state
1358.905	event	input	poke_5_out
1359.168	event	input	poke_4
1359.169	state		chose_left
1359.170	variable	print	{"n_trials": 121, "n_rewards": 66, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.1994561, "threshold_crossed": false}
1359.671	state		no_reward
1359.771	state		reward_consumption
1359.945	event	input	poke_4_out
1360.742	event	input	poke_4
1361.299	event	input	poke_4_out
1362.299	event	timer	consumption_timer
1362.299	state		inter_trial_interval
1363.986	state		initiation_state
1365.082	event	input	poke_5
1365.083	state		forced_choice_right
1365.146	event	sync	rsync
1365.216	event	input	poke_5_out
1365.512	event	input	poke_4
1366.431	event	input	poke_4_out
1366.747	event	input	poke_5
1366.802	event	input	poke_5_out
1367.246	event	input	poke_6
1367.247	state		chose_right
1367.248	variable	print	{"n_trials": 122, "n_rewards": 67, "n_blocks": 2, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.1994561, "threshold_crossed": false}
1367.749	state		reward_right
1367.822	state		reward_consumption
1368.289	event	sync	rsync
1370.650	event	input	poke_6_out
1371.650	event	timer	consumption_timer
1371.650	state		inter_trial_interval
1372.286	event	input	poke_6
1372.356	event	input	poke_6_out
1373.547	event	input	poke_5
1373.627	event	input	poke_5_out
1374.029	event	input	poke_4
1374.108	event	input	poke_4_out
1374.254	event	sync	rsync
1374.464	state		initiation_state
1375.361	event	input	poke_4
1376.164	event	input	poke_4_out
1376.899	event	input	poke_4
1377.509	event	input	poke_4_out
1377.837	event	input	poke_5
1377.838	state		choice_state
1377.878	event	input	poke_5_out
1378.454	event	input	poke_4
1378.456	state		chose_left
1378.457	variable	print	{"n_trials": 123, "n_rewards": 67, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.1760194, "threshold_crossed": false}
1378.957	state		no_reward
1379.057	state		reward_consumption
1379.155	event	input	poke_4_out
1380.156	event	timer	consumption_timer
1380.156	state		inter_trial_interval
1380.557	event	input	poke_5
1380.584	event	sync	rsync
1380.596	event	input	poke_5_out
1380.629	event	input	poke_5
1380.671	event	input	poke_5_out
1381.744	event	input	poke_6
1381.922	event	input	poke_6_out
1382.372	event	input	poke_5
1382.500	event	input	poke_5_out
1382.910	event	input	poke_4
1383.031	state		initiation_state
1383.150	event	input	poke_4_out
1383.731	event	input	poke_5
1383.732	state		choice_state
1383.767	event	input	poke_5_out
1383.892	event	input	poke_5
1383.915	event	input	poke_5_out
1384.184	event	input	poke_4
1384.185	state		chose_left
1384.186	variable	print	{"n_trials": 124, "n_rewards": 67, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.1553366, "threshold_crossed": false}
1384.687	state		no_reward
1384.787	state		reward_consumption
1385.017	event	input	poke_4_out
1386.018	event	timer	consumption_timer
1386.018	state		inter_trial_interval
1387.558	state		initiation_state
1388.016	event	input	poke_5
1388.017	state		choice_state
1388.099	event	input	poke_5_out
1388.433	event	input	poke_6
1388.435	state		chose_right
1388.436	variable	print	{"n_trials": 125, "n_rewards": 68, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.2545872, "threshold_crossed": false}
1388.549	event	input	poke_6_out
1388.649	event	input	poke_6
1388.882	event	sync	rsync
1388.936	state		reward_right
1389.009	state		reward_consumption
1390.877	event	sync	rsync
1392.052	event	input	poke_6_out
1393.053	event	timer	consumption_timer
1393.053	state		inter_trial_interval
1395.266	state		initiation_state
1395.502	event	input	poke_6
1395.596	event	input	poke_6_out
1395.939	event	input	poke_5
1395.940	state		forced_choice_left
1395.951	event	input	poke_5_out
1396.369	event	input	poke_5
1396.398	event	input	poke_5_out
1396.442	event	input	poke_5
1396.525	event	input	poke_5_out
1396.823	event	input	poke_4
1396.824	state		chose_left
1396.825	variable	print	{"n_trials": 126, "n_rewards": 68, "n_blocks": 2, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.2545872, "threshold_crossed": false}
1397.326	state		no_reward
1397.426	state		reward_consumption
1397.601	event	input	poke_4_out
1397.992	event	sync	rsync
1398.601	event	timer	consumption_timer
1398.601	state		inter_trial_interval
1399.069	event	input	poke_6
1399.493	event	input	poke_6_out
1401.244	state		initiation_state
1403.232	event	sync	rsync
1405.680	event	sync	rsync
1411.309	event	sync	rsync
1417.949	event	sync	rsync
1426.819	event	sync	rsync
1427.737	event	sync	rsync
1428.431	event	input	poke_5
1428.432	state		choice_state
1428.593	event	input	poke_5_out
1429.094	event	input	poke_4
1429.095	state		chose_left
1429.096	variable	print	{"n_trials": 127, "n_rewards": 68, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.2246724, "threshold_crossed": false}
1429.596	state		no_reward
1429.696	state		reward_consumption
1429.910	event	input	poke_4_out
1430.911	event	timer	consumption_timer
1430.911	state		inter_trial_interval
1432.335	state		initiation_state
1432.954	event	input	poke_5
1432.955	state		choice_state
1432.989	event	input	poke_5_out
1435.748	event	sync	rsync
1435.782	event	input	poke_6
1435.783	state		chose_right
1435.784	variable	print	{"n_trials": 128, "n_rewards": 69, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.3157758, "threshold_crossed": false}
1436.285	state		reward_right
1436.358	state		reward_consumption
1439.795	event	sync	rsync
1441.503	event	input	poke_6_out
1442.504	event	timer	consumption_timer
1442.504	state		inter_trial_interval
1444.426	event	input	poke_5
1444.450	event	input	poke_5_out
1444.510	event	input	poke_5
1444.672	event	input	poke_5_out
1445.109	state		initiation_state
1445.881	event	input	poke_6
1446.361	event	input	poke_6_out
1446.618	event	input	poke_5
1446.619	state		choice_state
1446.658	event	input	poke_5_out
1446.920	event	sync	rsync
1446.934	event	input	poke_6
1446.935	state		chose_right
1446.936	variable	print	{"n_trials": 129, "n_rewards": 69, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.3961743, "threshold_crossed": false}
1447.437	state		no_reward
1447.537	state		reward_consumption
1447.568	event	input	poke_6_out
1448.529	event	input	poke_5
1448.568	event	timer	consumption_timer
1448.568	state		inter_trial_interval
1448.587	event	input	poke_5_out
1450.039	state		initiation_state
1452.385	event	input	poke_5
1452.386	state		choice_state
1452.472	event	input	poke_5_out
1452.784	event	input	poke_6
1452.786	state		chose_right
1452.787	variable	print	{"n_trials": 130, "n_rewards": 70, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.4671257, "threshold_crossed": false}
1453.287	state		reward_right
1453.360	state		reward_consumption
1455.156	event	sync	rsync
1457.129	event	input	poke_6_out
1457.332	event	sync	rsync
1458.130	event	timer	consumption_timer
1458.130	state		inter_trial_interval
1460.564	event	input	poke_5
1460.658	event	input	poke_5_out
1460.669	state		initiation_state
1460.990	event	input	poke_4
1461.087	event	input	poke_4_out
1461.126	event	input	poke_4
1461.173	event	input	poke_4_out
1461.508	event	input	poke_5
1461.509	state		choice_state
1461.553	event	input	poke_5_out
1461.863	event	input	poke_4
1461.864	state		chose_left
1461.865	variable	print	{"n_trials": 131, "n_rewards": 70, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.412237, "threshold_crossed": false}
1462.366	state		no_reward
1462.466	state		reward_consumption
1462.559	event	input	poke_4_out
1463.559	event	timer	consumption_timer
1463.559	state		inter_trial_interval
1465.983	event	input	poke_6
1465.985	state		initiation_state
1466.763	event	sync	rsync
1466.928	event	input	poke_6_out
1467.444	event	input	poke_5
1467.445	state		forced_choice_right
1467.509	event	input	poke_5_out
1467.563	event	sync	rsync
1467.898	event	input	poke_6
1467.899	state		chose_right
1467.900	variable	print	{"n_trials": 132, "n_rewards": 70, "n_blocks": 2, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.412237, "threshold_crossed": false}
1468.401	state		no_reward
1468.501	state		reward_consumption
1468.666	event	input	poke_6_out
1468.929	event	input	poke_6
1469.193	event	input	poke_6_out
1469.544	event	input	poke_5
1469.573	event	input	poke_5_out
1469.617	event	input	poke_5
1469.651	event	input	poke_5_out
1470.134	event	input	poke_4
1470.189	event	input	poke_4_out
1471.189	event	timer	consumption_timer
1471.189	state		inter_trial_interval
1472.497	state		initiation_state
1472.774	event	sync	rsync
1472.783	event	input	poke_5
1472.784	state		choice_state
1472.877	event	input	poke_5_out
1473.231	event	input	poke_6
1473.232	state		chose_right
1473.233	variable	print	{"n_trials": 133, "n_rewards": 71, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.4813009, "threshold_crossed": false}
1473.734	state		reward_right
1473.807	state		reward_consumption
1476.702	event	input	poke_6_out
1477.702	event	timer	consumption_timer
1477.702	state		inter_trial_interval
1478.734	event	input	poke_5
1478.822	event	input	poke_5_out
1479.155	state		initiation_state
1479.580	event	input	poke_4
1479.654	event	input	poke_4_out
1480.241	event	input	poke_5
1480.242	state		choice_state
1480.310	event	input	poke_5_out
1480.714	event	input	poke_6
1480.715	state		chose_right
1480.721	variable	print	{"n_trials": 134, "n_rewards": 72, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.5422497, "threshold_crossed": false}
1480.765	event	sync	rsync
1481.222	state		reward_right
1481.295	state		reward_consumption
1485.482	event	sync	rsync
1485.998	event	input	poke_6_out
1486.999	event	timer	consumption_timer
1486.999	state		inter_trial_interval
1487.687	event	input	poke_6
1487.776	event	input	poke_6_out
1488.476	event	input	poke_5
1488.577	event	input	poke_5_out
1488.620	state		initiation_state
1489.483	event	input	poke_6
1490.198	event	input	poke_6_out
1490.500	event	input	poke_5
1490.501	state		choice_state
1490.515	event	input	poke_5_out
1490.797	event	input	poke_6
1490.799	state		chose_right
1490.800	variable	print	{"n_trials": 135, "n_rewards": 73, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.5960368, "threshold_crossed": false}
1491.300	state		reward_right
1491.373	state		reward_consumption
1491.532	event	sync	rsync
1493.156	event	input	poke_6_out
1493.175	event	input	poke_6
1493.873	event	input	poke_6_out
1494.873	event	timer	consumption_timer
1494.873	state		inter_trial_interval
1495.172	event	input	poke_5
1495.240	event	input	poke_5_out
1495.861	event	input	poke_5
1495.984	event	input	poke_5_out
1496.131	state		initiation_state
1496.552	event	input	poke_6
1497.127	event	input	poke_6_out
1497.280	event	sync	rsync
1497.773	event	input	poke_5
1497.774	state		forced_choice_left
1497.806	event	input	poke_5_out
1498.076	event	input	poke_6
1498.791	event	input	poke_6_out
1500.805	event	input	poke_4
1500.806	state		chose_left
1500.807	variable	print	{"n_trials": 136, "n_rewards": 74, "n_blocks": 2, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.5960368, "threshold_crossed": false}
1501.308	state		reward_left
1501.379	state		reward_consumption
1504.816	event	sync	rsync
1513.135	event	sync	rsync
1516.115	event	input	poke_4_out
1516.858	event	input	poke_4
1517.037	event	input	poke_4_out
1518.037	event	timer	consumption_timer
1518.037	state		inter_trial_interval
1519.093	event	sync	rsync
1519.461	state		initiation_state
1522.048	event	input	poke_4
1522.102	event	input	poke_4_out
1522.374	event	input	poke_5
1522.376	state		choice_state
1522.491	event	input	poke_5_out
1522.745	event	input	poke_4
1522.746	state		chose_left
1522.747	variable	print	{"n_trials": 137, "n_rewards": 75, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.5260006, "threshold_crossed": false}
1523.247	state		reward_left
1523.318	state		reward_consumption
1526.380	event	sync	rsync
1528.275	event	input	poke_4_out
1529.276	event	timer	consumption_timer
1529.276	state		inter_trial_interval
1530.549	state		initiation_state
1532.997	event	input	poke_5
1532.998	state		forced_choice_left
1533.081	event	input	poke_5_out
1533.385	event	input	poke_4
1533.386	state		chose_left
1533.386	variable	print	{"n_trials": 138, "n_rewards": 75, "n_blocks": 2, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.5260006, "threshold_crossed": false}
1533.887	state		no_reward
1533.987	state		reward_consumption
1534.290	event	input	poke_4_out
1534.735	event	sync	rsync
1535.291	event	timer	consumption_timer
1535.291	state		inter_trial_interval
1537.325	state		initiation_state
1538.243	event	input	poke_5
1538.244	state		choice_state
1538.396	event	input	poke_5_out
1538.861	event	input	poke_6
1538.862	state		chose_right
1538.863	variable	print	{"n_trials": 139, "n_rewards": 76, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.581697, "threshold_crossed": false}
1539.364	state		reward_right
1539.437	state		reward_consumption
1539.659	event	sync	rsync
1543.116	event	input	poke_6_out
1544.116	event	timer	consumption_timer
1544.116	state		inter_trial_interval
1545.687	state		initiation_state
1547.204	event	sync	rsync
1548.567	event	input	poke_5
1548.568	state		choice_state
1548.635	event	input	poke_5_out
1549.407	event	input	poke_6
1549.408	state		chose_right
1549.409	variable	print	{"n_trials": 140, "n_rewards": 77, "n_blocks": 2, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.6308489, "threshold_crossed": false}
1549.443	event	sync	rsync
1549.910	state		reward_right
1549.983	state		reward_consumption
1551.309	event	sync	rsync
1552.149	event	input	poke_6_out
1553.105	event	input	poke_5
1553.149	event	timer	consumption_timer
1553.149	state		inter_trial_interval
1553.164	event	input	poke_5_out
1553.917	event	input	poke_4
1554.034	event	input	poke_4_out
1554.172	event	input	poke_4
1554.509	event	input	poke_4_out
1554.781	state		initiation_state
1555.651	event	input	poke_5
1555.652	state		choice_state
1555.842	event	input	poke_5_out
1556.084	event	input	poke_4
1556.085	state		chose_left
